word_freq_free,word_freq_money,word_freq_click,char_freq_exclaim,char_freq_dollar,capital_run_avg,capital_run_long,num_links,sender_reputation,is_spam
1.03,3.28,0.72,0.701,0.394,14.84,44.0,4.0,3.4,1
0.38,2.31,0.51,0.232,0.18,25.4,52.0,3.0,2.8,0
1.17,3.99,2.5,0.545,0.187,25.86,46.0,1.0,6.6,1
4.1,2.78,1.75,0.219,0.178,2.43,7.0,2.0,9.6,0
3.44,2.92,1.67,0.64,0.064,15.45,45.0,12.0,2.6,1
0.41,3.99,0.47,0.556,0.426,25.34,25.0,1.0,1.9,0
1.07,0.94,1.33,0.7,0.284,26.02,36.0,9.0,0.5,1
1.16,2.59,1.67,0.836,0.497,55.02,12.0,13.0,4.7,1
1.41,3.55,1.31,,0.259,50.28,34.0,14.0,9.0,1
3.3,3.87,1.6,0.893,0.345,30.18,36.0,10.0,9.0,1
0.83,1.79,0.04,0.077,0.405,41.34,3.0,4.0,7.7,0
0.59,1.72,0.6,0.636,,21.78,51.0,3.0,2.5,0
2.56,0.38,0.65,0.306,0.219,12.63,58.0,0.0,4.9,0
1.64,3.62,1.13,0.747,0.19,11.47,41.0,8.0,1.2,1
1.11,3.75,2.82,0.008,0.074,4.85,48.0,14.0,5.8,0
0.87,3.54,1.62,0.83,0.385,29.03,12.0,10.0,9.6,1
1.31,0.9,0.77,0.833,0.313,47.8,41.0,14.0,,0
0.19,1.21,2.15,0.483,0.085,9.38,47.0,6.0,4.4,0
1.56,3.79,0.66,0.929,0.248,43.63,20.0,11.0,6.6,1
1.92,2.46,0.47,0.417,0.285,29.73,25.0,9.0,5.7,0
1.13,2.53,0.89,0.905,0.433,19.69,29.0,13.0,6.6,0
3.23,1.67,0.88,0.001,0.043,45.33,30.0,6.0,0.6,0
4.29,2.46,1.26,0.407,0.081,28.97,28.0,14.0,6.3,1
3.69,0.64,2.14,0.059,0.267,31.75,19.0,0.0,5.7,0
0.99,3.8,1.74,0.191,0.023,12.06,49.0,4.0,9.9,0
0.65,3.78,1.48,0.439,0.192,43.24,2.0,3.0,0.7,1
4.62,3.43,2.85,0.682,0.008,54.37,21.0,,3.7,1
2.27,1.02,0.1,0.31,0.129,5.02,59.0,1.0,8.5,0
4.32,3.5,1.21,0.232,0.081,18.4,13.0,7.0,4.1,1
3.26,2.8,2.05,0.851,0.143,8.63,48.0,0.0,9.9,1
3.65,0.98,0.96,0.055,0.384,3.29,41.0,7.0,0.8,1
0.97,3.34,1.43,0.845,0.174,6.2,14.0,8.0,0.2,0
3.97,0.36,0.09,0.026,0.446,21.54,31.0,13.0,7.4,0
2.02,2.87,0.61,0.01,0.138,33.45,17.0,10.0,9.5,0
1.85,3.99,0.24,0.936,0.064,3.43,12.0,9.0,0.5,1
3.08,1.72,2.91,0.341,0.03,20.22,45.0,4.0,7.0,0
1.38,2.49,2.23,0.165,0.496,34.43,52.0,11.0,4.5,1
1.35,0.87,1.96,0.185,0.048,32.76,16.0,0.0,5.0,0
0.39,1.87,0.01,0.647,0.181,57.44,23.0,1.0,7.1,0
1.98,0.43,1.4,0.826,0.424,48.95,16.0,14.0,2.3,1
3.05,2.78,2.12,0.45,0.113,57.48,21.0,5.0,5.2,1
1.32,3.09,1.82,0.226,0.032,22.16,45.0,13.0,6.7,0
4.47,2.35,1.54,0.313,0.271,30.92,38.0,0.0,1.7,1
4.88,2.96,2.49,0.199,,38.55,44.0,10.0,3.9,1
0.73,2.76,,0.191,0.36,50.08,11.0,0.0,4.7,0
2.63,3.69,2.52,0.559,0.3,2.88,12.0,11.0,0.7,1
1.51,1.91,1.16,0.526,0.116,34.55,26.0,3.0,9.9,0
1.97,2.15,1.74,0.674,0.246,32.91,26.0,2.0,0.0,0
2.22,1.49,1.56,0.175,0.003,15.73,34.0,7.0,1.1,0
2.25,1.41,1.23,0.04,0.271,7.06,16.0,12.0,6.7,0
1.89,3.27,0.8,0.567,0.387,23.67,15.0,13.0,0.5,1
1.79,3.72,1.34,0.879,0.029,47.52,6.0,14.0,9.4,1
0.39,1.24,0.36,0.712,0.113,40.77,10.0,7.0,9.7,0
1.94,1.68,1.03,,0.312,9.68,48.0,10.0,4.8,0
4.94,1.41,1.74,0.424,0.024,25.4,46.0,14.0,5.8,1
2.29,3.42,0.19,0.216,0.408,11.77,19.0,0.0,8.8,0
1.85,3.79,2.23,0.169,0.162,6.56,6.0,10.0,2.3,1
3.81,3.61,1.7,,0.106,12.98,34.0,3.0,4.2,1
4.45,0.05,2.9,0.152,0.426,44.13,11.0,5.0,8.9,0
3.31,0.69,0.27,0.697,0.327,37.19,3.0,4.0,3.6,0
1.8,,0.68,0.351,0.449,8.74,12.0,13.0,9.3,0
2.02,2.1,1.61,0.259,0.195,45.11,33.0,6.0,6.8,1
2.09,1.51,1.46,0.933,0.49,36.15,31.0,10.0,7.4,1
0.52,1.63,1.5,0.884,0.477,45.58,40.0,13.0,6.6,1
2.69,3.3,1.03,0.226,0.285,12.82,55.0,5.0,7.5,0
0.93,3.25,2.6,0.412,0.364,11.13,26.0,7.0,8.6,0
3.34,3.31,0.15,0.705,0.186,28.76,33.0,1.0,9.5,0
3.79,3.39,2.62,0.813,0.029,4.13,42.0,13.0,2.0,1
2.94,0.28,2.33,0.438,0.165,42.15,9.0,7.0,9.8,0
1.39,3.03,2.37,0.914,0.129,36.91,41.0,7.0,8.2,0
4.1,2.44,2.73,0.417,0.067,13.39,51.0,6.0,5.2,1
1.01,1.01,1.7,0.107,0.243,48.97,56.0,5.0,4.1,1
1.09,2.37,2.6,0.983,0.467,36.31,30.0,14.0,,1
0.68,2.74,1.22,0.93,0.442,10.87,7.0,0.0,6.1,1
3.8,2.28,2.05,0.773,0.141,28.62,10.0,12.0,7.0,1
2.72,1.41,0.91,0.892,0.5,36.13,40.0,7.0,6.9,1
,0.98,2.42,0.647,0.455,37.26,18.0,0.0,2.3,0
2.95,0.35,0.1,0.402,0.047,15.48,42.0,12.0,,0
4.29,0.23,2.54,0.375,0.121,20.84,17.0,0.0,5.4,0
2.26,1.41,0.35,0.306,0.165,6.65,28.0,9.0,2.0,0
4.15,0.95,0.47,0.685,0.112,21.37,7.0,13.0,4.0,0
4.68,1.98,2.27,0.297,0.071,22.22,26.0,14.0,5.9,1
1.33,2.25,0.71,0.342,0.201,24.83,14.0,4.0,9.0,0
2.82,1.52,1.47,0.499,0.295,6.16,3.0,8.0,3.5,1
4.46,1.52,1.5,0.446,0.382,47.64,48.0,11.0,2.5,1
3.05,2.99,1.13,0.049,0.449,28.5,33.0,10.0,0.9,1
2.18,0.02,2.8,0.43,0.187,29.61,8.0,7.0,6.1,0
2.98,3.99,1.69,0.489,0.316,10.18,33.0,3.0,7.4,1
3.73,1.76,2.15,0.557,0.238,58.06,39.0,3.0,2.0,1
1.37,2.35,2.67,0.869,0.349,13.03,43.0,9.0,6.2,1
0.71,0.97,1.84,0.348,0.366,11.07,29.0,13.0,9.7,0
0.95,0.84,2.08,0.701,0.009,52.0,8.0,8.0,6.9,0
3.64,2.69,1.33,0.917,0.347,54.17,37.0,6.0,6.0,1
0.56,3.89,2.99,0.931,0.025,11.61,24.0,11.0,0.6,1
1.62,3.63,2.33,0.939,0.113,47.9,52.0,11.0,9.9,1
4.17,3.73,2.9,0.84,0.145,3.25,52.0,10.0,4.7,1
4.43,2.03,0.38,0.556,0.302,27.24,14.0,4.0,5.0,0
4.84,1.44,0.07,0.707,0.133,2.44,13.0,1.0,8.0,0
3.04,,1.57,0.069,0.239,20.29,49.0,8.0,4.6,0
1.19,2.17,2.19,0.187,0.299,55.8,6.0,13.0,5.1,0
3.33,3.25,2.5,0.99,0.482,30.49,45.0,6.0,8.2,1
0.95,2.8,2.55,0.025,0.323,4.92,7.0,7.0,2.1,0
1.2,1.46,0.86,0.03,0.357,28.27,44.0,9.0,1.9,0
4.64,0.27,2.28,0.238,0.173,6.52,46.0,9.0,3.0,0
0.05,1.18,0.47,0.564,0.216,56.49,21.0,0.0,5.4,0
2.75,3.32,1.56,0.199,0.068,2.58,3.0,12.0,6.3,0
0.29,1.85,0.71,0.102,0.171,34.6,38.0,3.0,8.0,0
1.11,3.29,0.7,0.146,0.038,5.82,56.0,1.0,3.5,0
1.77,2.79,0.9,0.463,0.186,20.82,22.0,8.0,2.1,0
0.54,1.24,0.92,0.529,0.368,43.8,13.0,12.0,4.1,0
,1.76,1.0,0.251,0.349,36.95,52.0,2.0,1.7,0
1.78,2.63,2.74,0.954,0.284,19.43,58.0,7.0,2.7,1
2.56,3.51,2.06,0.81,0.24,5.78,36.0,11.0,0.7,1
4.03,0.16,0.01,0.47,0.412,55.65,31.0,1.0,0.7,1
1.69,3.97,1.2,0.166,0.493,36.48,29.0,1.0,2.1,1
1.55,1.63,0.5,0.891,0.496,54.26,14.0,0.0,3.3,1
0.06,0.52,2.16,0.154,0.009,43.88,57.0,4.0,9.4,0
3.08,1.32,2.95,0.684,0.054,24.6,41.0,5.0,4.9,1
3.83,3.18,1.5,0.625,0.18,54.82,14.0,4.0,1.3,1
0.02,2.3,2.94,0.881,0.317,6.21,51.0,7.0,1.9,1
0.03,0.44,0.83,0.318,0.315,12.49,57.0,1.0,2.6,0
4.33,1.55,1.74,0.248,0.433,40.04,5.0,1.0,9.0,0
1.39,0.22,1.64,0.424,0.268,56.44,2.0,6.0,3.6,0
2.63,0.27,2.39,0.882,0.123,49.94,18.0,13.0,9.3,0
3.29,0.88,0.78,0.136,0.074,21.28,17.0,9.0,0.8,0
3.22,1.4,0.78,0.947,0.248,6.37,53.0,1.0,8.6,1
2.8,2.77,1.06,0.662,0.49,25.28,56.0,4.0,4.6,1
1.0,0.07,1.75,0.075,0.298,49.21,57.0,14.0,8.9,0
3.79,1.26,0.41,0.605,0.044,47.34,40.0,2.0,7.4,0
2.84,1.43,2.86,0.53,0.023,3.74,6.0,13.0,2.6,1
1.61,1.24,1.38,0.629,0.349,26.42,28.0,13.0,3.9,1
3.46,0.57,1.51,0.494,0.351,24.98,19.0,13.0,7.1,0
0.76,3.44,,0.798,0.299,17.58,28.0,12.0,2.3,1
1.83,1.28,1.16,0.838,0.354,7.04,48.0,1.0,6.8,1
0.99,3.38,1.37,0.558,0.131,32.3,26.0,10.0,5.7,1
1.8,0.76,0.73,0.093,0.232,29.86,4.0,9.0,3.4,0
2.77,2.89,0.44,0.502,0.275,36.56,47.0,10.0,6.9,1
2.29,0.8,1.31,0.095,0.047,36.43,47.0,14.0,9.3,0
2.85,1.37,2.03,0.023,0.465,13.58,32.0,7.0,9.1,0
1.51,2.71,1.07,0.431,0.345,39.03,16.0,5.0,5.4,0
0.45,2.19,0.32,0.97,0.435,40.2,6.0,14.0,7.3,1
0.57,1.07,1.57,0.171,0.063,47.46,50.0,7.0,3.9,0
1.82,3.53,1.57,0.804,0.231,41.53,19.0,4.0,2.3,1
2.1,1.89,0.51,0.01,0.417,34.12,16.0,8.0,6.5,0
3.6,3.15,1.03,0.092,,29.2,48.0,4.0,2.8,0
1.46,3.45,2.37,0.838,0.289,,23.0,2.0,2.8,1
3.55,1.8,0.1,0.381,0.006,59.36,51.0,4.0,7.3,0
3.04,1.33,0.29,0.969,,10.7,40.0,4.0,8.8,0
1.42,2.21,2.1,0.062,0.167,51.64,39.0,9.0,5.1,0
4.88,0.33,1.72,0.335,0.021,31.82,10.0,10.0,0.4,1
1.34,2.74,1.74,0.583,0.139,52.48,21.0,0.0,7.1,0
2.65,3.02,1.37,0.686,0.391,14.07,17.0,0.0,7.5,0
4.21,0.42,0.26,0.506,0.491,59.1,59.0,9.0,9.4,0
1.09,1.19,0.16,0.843,0.206,24.05,19.0,12.0,5.5,0
0.34,3.07,0.97,0.663,0.048,28.32,41.0,1.0,5.8,0
2.45,1.27,0.17,0.937,0.458,55.92,27.0,11.0,7.1,1
3.09,2.46,1.7,0.781,0.034,48.37,19.0,6.0,5.1,1
0.63,2.4,2.04,0.966,0.16,54.14,14.0,5.0,2.1,1
0.54,1.04,1.85,0.737,0.082,52.89,55.0,14.0,8.1,0
0.41,3.06,2.19,0.24,0.126,34.96,4.0,6.0,6.3,0
3.29,1.98,2.86,0.518,,11.98,28.0,8.0,2.8,1
4.67,,2.9,0.347,0.022,33.61,9.0,8.0,9.7,0
4.62,0.41,0.86,0.464,0.191,59.82,34.0,9.0,8.3,0
4.04,3.67,0.87,0.486,0.002,39.13,24.0,3.0,3.5,1
1.87,1.53,2.23,0.951,0.207,58.29,48.0,12.0,0.2,1
2.86,2.22,2.97,0.741,0.232,48.75,,4.0,9.6,0
5.0,2.56,1.24,0.763,0.416,56.01,7.0,6.0,1.1,1
4.17,2.9,0.56,0.903,0.253,3.72,55.0,12.0,3.3,1
0.43,1.65,2.19,0.009,0.079,44.23,25.0,11.0,1.8,0
0.01,1.95,1.16,0.739,0.301,25.39,51.0,7.0,9.0,0
1.92,2.92,0.24,0.744,0.126,39.73,39.0,14.0,3.3,1
0.13,2.63,2.25,0.488,0.255,34.02,36.0,5.0,2.7,0
3.81,2.47,1.22,0.304,0.134,31.17,52.0,9.0,4.5,1
3.04,1.55,1.77,0.051,0.124,41.74,18.0,9.0,9.9,0
3.31,3.86,2.08,0.969,0.396,56.72,9.0,10.0,5.2,1
4.62,0.74,2.46,,0.254,35.49,18.0,8.0,0.3,1
4.93,0.47,1.86,0.117,0.389,38.76,45.0,3.0,6.3,1
1.61,1.14,2.81,0.668,0.216,10.63,25.0,6.0,5.5,0
0.7,1.01,1.45,0.781,0.151,31.79,59.0,10.0,0.8,0
0.13,3.84,1.59,0.92,0.266,53.8,52.0,6.0,8.5,0
4.36,0.03,0.91,0.487,0.415,23.74,44.0,7.0,0.9,1
1.45,3.52,0.4,0.809,0.053,8.97,15.0,4.0,0.6,0
0.17,1.63,1.89,0.856,0.486,1.27,7.0,14.0,7.4,1
2.99,,0.88,0.213,0.257,22.45,39.0,1.0,4.8,0
2.01,2.77,2.14,0.42,0.232,57.42,8.0,11.0,,1
4.35,0.18,,0.604,0.485,51.81,7.0,12.0,5.4,1
0.51,2.07,0.84,0.538,0.177,58.01,16.0,3.0,3.9,0
2.98,0.16,1.67,0.995,0.204,6.41,23.0,13.0,7.4,1
3.95,0.39,2.97,0.373,0.067,13.44,50.0,14.0,0.4,1
4.33,2.51,2.65,0.867,0.443,32.06,40.0,2.0,3.5,1
0.36,1.1,1.25,0.195,0.49,53.52,16.0,12.0,4.9,1
3.91,0.57,2.06,0.908,0.079,18.01,37.0,0.0,5.5,0
3.98,0.2,0.55,0.013,0.475,17.85,35.0,12.0,7.1,0
1.31,3.22,0.03,0.73,0.004,51.52,20.0,2.0,3.7,1
1.51,2.53,2.52,0.467,0.368,6.24,48.0,7.0,2.2,0
,0.13,1.24,0.008,0.324,50.74,25.0,10.0,4.2,1
3.14,2.53,0.54,0.894,0.031,36.25,44.0,8.0,2.8,1
0.15,0.41,0.95,0.665,0.02,3.6,50.0,12.0,7.1,0
4.09,1.31,2.77,0.726,0.029,51.61,16.0,3.0,0.5,1
4.85,2.64,2.68,0.612,0.42,31.38,24.0,0.0,9.4,1
2.05,1.14,1.95,0.917,,8.04,39.0,1.0,8.8,0
3.76,3.03,0.28,0.817,0.392,47.4,35.0,14.0,3.2,1
3.62,2.07,2.15,0.296,0.408,30.66,40.0,10.0,1.1,1
2.01,1.0,2.67,0.34,0.343,29.13,51.0,14.0,6.6,0
2.27,2.23,2.76,0.127,0.475,6.89,4.0,14.0,9.5,0
3.1,0.14,1.16,0.048,0.017,14.37,13.0,8.0,,0
0.87,1.76,0.51,0.78,0.124,12.23,45.0,8.0,0.9,1
2.53,1.3,2.88,0.33,0.227,44.52,16.0,3.0,4.2,0
1.68,1.67,2.43,0.541,0.39,30.12,13.0,6.0,5.9,1
0.42,2.45,1.3,0.705,0.18,18.46,3.0,10.0,8.3,0
1.0,,1.9,0.717,0.202,35.07,9.0,6.0,4.7,1
2.51,,1.19,0.866,,10.36,43.0,10.0,4.7,1
4.54,0.45,1.37,0.812,0.161,10.31,23.0,3.0,5.7,1
4.3,1.24,0.98,0.692,0.48,26.33,24.0,13.0,9.5,1
4.59,1.69,0.17,,0.172,46.11,59.0,10.0,2.7,1
1.22,0.21,2.99,0.834,0.279,10.61,55.0,2.0,6.5,0
4.13,3.79,0.72,0.11,0.016,17.87,22.0,,9.6,0
1.72,3.62,0.87,0.232,0.175,22.3,28.0,0.0,4.5,0
4.81,1.33,0.97,0.334,0.027,49.41,36.0,4.0,3.2,1
1.3,2.51,0.73,0.565,0.436,40.93,16.0,4.0,2.9,1
1.66,1.89,0.98,0.944,0.411,42.32,45.0,6.0,6.5,1
0.05,2.25,1.7,,0.13,11.87,27.0,2.0,4.7,0
4.61,0.49,0.24,0.654,0.498,19.84,43.0,4.0,8.4,1
3.07,2.17,0.21,0.587,0.249,47.81,42.0,12.0,2.6,1
1.56,1.01,1.39,0.085,0.097,57.84,52.0,8.0,10.0,0
,2.44,2.09,0.301,0.143,39.28,15.0,4.0,8.9,0
3.23,3.07,0.65,0.925,0.156,9.21,26.0,5.0,3.6,1
0.48,3.61,1.56,0.237,0.077,48.2_err,43.0,3.0,8.6,0
0.73,0.13,1.32,0.413,0.267,57.18,56.0,14.0,10.0,0
2.53,2.09,1.36,0.582,0.106,,38.0,6.0,10.0,0
0.66,1.63,2.1,0.754,0.043,46.35,1.0,11.0,3.2,1
0.45,0.9,1.79,0.565,0.499,15.93,14.0,11.0,,0
3.47,1.06,1.41,0.444,0.37,29.59,38.0,4.0,5.1,0
2.31,3.29,0.81,0.699,0.45,38.86,22.0,3.0,7.0,1
0.25,2.95,1.76,0.61,0.024,6.91,14.0,10.0,0.7,0
0.24,3.61,0.41,0.509,0.167,26.84,22.0,14.0,8.2,0
4.8,3.14,1.25,0.589,0.13,12.64,55.0,7.0,1.9,1
0.27,0.23,0.4,0.407,0.443,26.08,38.0,3.0,4.6,0
2.22,0.45,0.95,0.512,0.468,56.47,18.0,7.0,6.0,0
1.95,2.72,1.91,0.449,0.215,51.64,12.0,8.0,4.7,1
2.51,2.63,2.36,0.998,0.234,29.23,54.0,2.0,0.7,1
4.4,3.57,0.71,0.056,0.492,33.19,59.0,13.0,3.7,1
3.38,,1.93,0.658,0.222,12.89,26.0,4.0,4.5,0
3.89,2.3,0.82,0.242,0.233,12.64,39.0,7.0,4.9,0
2.14,2.09,1.25,0.373,0.414,39.38,11.0,0.0,9.8,0
2.82,2.72,2.74,0.19,0.408,22.6,43.0,12.0,4.2,1
0.34,1.58,0.3,0.752,0.07,52.41,34.0,14.0,6.1,0
0.36,2.45,2.95,0.287,0.355,49.09,7.0,6.0,1.2,1
4.35,1.96,1.93,0.654,0.319,50.25,34.0,9.0,2.2,1
2.54,3.78,1.83,0.568,0.381,23.17,24.0,6.0,0.6,1
0.54,1.68,0.64,0.429,0.273,51.84,48.0,14.0,4.8,1
0.37,0.51,0.58,0.341,0.493,20.85,28.0,5.0,5.0,0
4.6,3.29,2.77,0.7,0.322,39.89,33.0,2.0,9.2,1
0.85,2.02,0.48,0.537,0.194,20.69,34.0,2.0,6.9,0
2.16,0.64,0.52,0.047,0.378,,36.0,11.0,2.2,0
3.91,3.71,2.1,0.739,0.007,21.06,11.0,4.0,0.7,1
4.34,0.49,2.11,0.757,0.163,55.56,,11.0,1.1,1
4.32,0.27,1.2,0.419,0.241,49.84,2.0,7.0,0.6,1
4.42,1.07,2.72,0.02,0.225,40.93,45.0,2.0,9.7,0
0.75,2.62,,0.191,0.083,8.93,2.0,13.0,7.1,0
2.14,0.45,2.52,0.574,0.121,46.43,20.0,9.0,0.8,1
3.3,3.87,0.05,0.756,0.473,46.29,46.0,0.0,1.6,1
4.51,2.14,0.91,0.085,0.447,52.18,38.0,1.0,7.1,0
2.14,2.29,0.87,0.673,0.078,,55.0,6.0,2.3,0
3.11,3.8,0.2,0.501,0.192,29.85,37.0,11.0,5.5,1
4.8,1.87,2.68,0.235,0.093,7.21,8.0,12.0,1.5,0
4.82,2.78,2.98,0.486,0.381,39.58,34.0,12.0,8.8,1
3.33,0.14,0.43,0.064,0.119,46.36,33.0,2.0,5.6,0
2.52,0.15,0.86,0.659,0.041,34.0,7.0,0.0,3.0,0
2.86,2.97,0.08,0.126,0.435,29.64,5.0,13.0,9.1,1
4.51,3.75,0.35,0.023,0.368,44.42,32.0,1.0,5.2,1
3.47,2.89,1.5,0.027,0.391,38.19,4.0,13.0,5.4,1
1.21,0.62,1.1,0.711,0.388,48.22,5.0,0.0,4.0,0
0.97,3.31,1.27,0.244,0.252,17.6,20.0,10.0,1.3,1
0.84,2.37,2.0,0.53,0.348,42.99,1.0,9.0,2.2,0
2.98,0.26,0.29,0.046,0.332,12.26,8.0,7.0,4.7,0
3.18,1.55,2.54,0.045,0.484,50.24,44.0,13.0,7.1,1
0.4,3.1,2.6,0.848,0.008,45.4,5.0,14.0,2.0,1
3.73,0.83,0.49,0.707,0.303,40.69,8.0,5.0,1.6,1
2.76,3.29,1.9,0.11,0.032,18.52,,0.0,5.2,0
1.5,2.3,,0.548,0.426,16.54,11.0,12.0,1.3,1
4.78,1.8,0.52,0.153,0.109,53.22,32.0,2.0,4.4,0
2.47,0.01,1.12,0.779,0.146,27.55,56.0,12.0,5.6,0
2.39,1.04,2.08,0.668,0.085,38.53,20.0,7.0,4.9,1
2.21,3.28,2.02,0.946,0.292,3.19,57.0,0.0,9.0,0
2.8,0.43,2.52,0.564,0.425,34.09,39.0,12.0,0.7,1
0.24,2.04,0.4,0.392,0.175,10.49,36.0,2.0,9.0,0
0.24,0.12,0.97,0.696,0.019,32.23,59.0,8.0,6.3,0
2.31,1.04,2.26,0.595,0.175,14.85,38.0,12.0,1.6,0
3.83,0.66,0.75,0.409,0.443,59.74,27.0,5.0,1.0,1
2.6,1.67,1.61,0.42,0.312,25.13,,9.0,8.3,0
4.61,2.38,0.41,0.15,0.263,37.8,37.0,3.0,0.3,1
3.18,1.76,0.47,0.477,0.072,36.35,23.0,10.0,5.8,0
0.04,3.28,0.77,0.154,,22.41,28.0,5.0,8.8,0
2.24,0.68,0.88,0.173,0.166,11.01,44.0,4.0,9.3,0
2.76,2.48,0.13,0.156,0.423,41.51,9.0,5.0,6.2,1
0.08,3.44,2.57,0.481,0.227,4.09,4.0,14.0,9.6,0
0.53,2.4,0.13,0.488,0.234,43.03,50.0,14.0,6.6,0
4.99,1.8,2.29,0.064,0.428,34.66,19.0,3.0,9.4,0
3.38,2.95,0.86,0.65,0.293,35.59,57.0,8.0,8.6,1
3.38,0.37,1.2,0.163,0.041,55.31,6.0,0.0,0.4,0
2.85,3.86,1.73,0.463,0.072,,24.0,6.0,4.1,1
4.48,1.35,0.67,0.608,0.419,59.42,25.0,2.0,4.0,1
1.44,0.8,0.23,0.055,0.354,24.23,6.0,6.0,3.3,0
4.27,3.84,2.87,0.556,0.301,42.25,13.0,5.0,10.0,1
0.48,0.02,2.48,0.917,0.465,8.83,44.0,1.0,1.5,1
4.87,3.15,2.28,0.135,0.387,52.35,52.0,1.0,2.4,1
4.09,1.68,1.6,0.918,0.389,41.35,38.0,8.0,1.0,1
0.01,3.24,1.91,0.817,0.434,28.58,37.0,4.0,5.7,1
0.3,3.44,2.59,0.536,0.294,32.85,24.0,2.0,8.3,0
0.42,1.26,1.17,0.125,0.376,13.38,23.0,3.0,2.2,0
,3.56,0.31,0.723,0.024,57.23,52.0,2.0,5.6,1
3.42,3.96,2.52,0.647,0.347,34.47,,4.0,2.0,1
0.41,3.8,0.19,0.666,0.435,1.54,33.0,3.0,0.6,1
2.24,2.11,2.76,0.129,0.466,21.84,36.0,4.0,1.2,0
1.19,0.8,2.17,0.49,0.068,25.53,58.0,9.0,4.2,0
2.0,,,0.654,0.499,25.84,,4.0,2.1,1
1.2,3.77,1.85,0.466,0.318,47.71,58.0,4.0,0.9,1
2.08,3.85,1.61,0.59,0.136,51.07,27.0,8.0,4.1,1
3.21,3.49,1.2,0.564,0.142,41.71,34.0,12.0,6.6,1
0.77,0.86,0.39,0.427,0.361,22.52,58.0,0.0,5.7,0
1.09,2.58,2.43,0.151,0.145,26.97,37.0,8.0,5.1,0
1.79,3.69,1.76,0.813,0.208,39.65,24.0,11.0,4.6,1
4.9,1.95,2.11,0.642,0.429,38.55,26.0,5.0,5.0,1
3.18,3.27,0.63,0.641,0.155,51.31,6.0,13.0,8.8,1
4.58,0.42,0.6,0.053,0.462,57.91,58.0,5.0,0.3,1
4.28,3.09,2.52,0.754,0.329,19.76,28.0,6.0,4.7,1
2.79,0.26,1.64,0.216,0.083,37.22,55.0,7.0,8.8,0
1.38,2.21,1.36,0.685,0.123,18.89,,13.0,5.2,1
1.29,1.71,0.28,0.682,0.189,38.2,,3.0,2.2,0
2.85,0.73,1.28,0.091,0.451,29.63,40.0,10.0,2.4,0
2.79,1.75,2.11,0.533,0.283,32.92,1.0,8.0,6.4,0
2.8,2.88,0.31,0.711,0.023,20.76,41.0,1.0,7.9,0
1.83,3.05,0.09,0.779,0.338,43.12,26.0,12.0,8.5,1
3.54,3.69,1.66,0.413,0.1,57.59,52.0,7.0,5.1,1
2.04,2.79,0.95,0.025,0.066,4.7,46.0,0.0,8.2,0
1.76,3.99,2.72,0.702,0.181,59.83,55.0,7.0,2.5,1
2.53,1.14,1.78,0.313,0.409,25.72,34.0,12.0,5.7,1
4.47,0.62,0.9,0.238,0.495,9.99,25.0,3.0,7.9,0
,0.39,0.94,0.797,0.475,21.13,42.0,3.0,9.1,0
4.07,2.34,0.39,0.377,0.051,13.62,58.0,11.0,7.8,1
2.67,1.39,1.31,0.492,0.24,51.63,33.0,4.0,8.7,0
2.72,0.81,0.21,0.385,0.175,12.99,34.0,5.0,8.9,0
4.3,0.85,1.32,0.908,0.067,9.41,29.0,4.0,2.7,0
0.73,1.39,0.36,0.425,0.093,41.6,53.0,4.0,3.2,0
4.81,2.74,2.03,0.372,0.268,59.7,52.0,4.0,8.0,1
2.6,2.41,1.95,0.214,0.121,46.31,57.0,11.0,9.3,0
1.63,3.17,2.52,0.443,0.124,2.09,21.0,2.0,8.1,0
1.57,1.27,2.77,0.496,0.306,14.19,8.0,0.0,2.2,0
0.21,2.86,1.96,0.664,0.082,48.9,50.0,5.0,9.9,0
1.44,3.48,0.46,0.73,0.196,30.05,13.0,0.0,6.3,0
2.14,3.35,1.52,0.236,0.113,6.56,41.0,4.0,4.8,0
3.5,2.64,2.82,0.944,0.2,49.93,47.0,12.0,9.7,1
1.4,3.4,0.6,0.632,0.14,51.41,39.0,4.0,,1
3.29,0.35,1.17,0.102,0.318,33.83,31.0,2.0,5.9,0
3.0,1.91,2.24,0.765,0.122,27.22,2.0,11.0,3.6,1
2.23,1.12,2.29,0.701,0.116,52.4,53.0,14.0,4.7,1
0.05,1.96,2.85,0.693,0.051,43.73,16.0,11.0,5.5,1
2.94,0.51,0.74,0.783,0.06,18.49,27.0,13.0,6.1,0
0.55,,2.57,0.64,0.411,1.83,52.0,3.0,7.0,0
0.06,,0.16,0.017,0.371,29.12,17.0,10.0,,0
0.5,0.37,0.44,0.659,0.066,9.88,44.0,12.0,8.7,0
0.96,1.95,2.83,0.801,0.37,28.38,58.0,12.0,1.0,1
2.43,0.48,2.64,0.548,0.227,29.36,12.0,9.0,9.5,0
3.77,3.36,0.18,0.183,0.163,37.68,55.0,13.0,1.9,1
4.72,1.15,0.2,0.673,0.243,9.9,24.0,13.0,2.8,1
1.43,3.83,1.06,0.047,0.096,31.26,32.0,6.0,8.4,0
2.8,,1.2,0.46,0.106,37.49,22.0,14.0,4.1,1
4.98,2.53,1.4,0.479,0.262,14.2,9.0,8.0,6.0,1
2.94,2.49,1.65,0.982,0.363,58.64,32.0,7.0,5.9,1
2.95,1.33,0.39,0.181,0.395,11.36,18.0,5.0,1.3,0
