age,account_balance,call_duration_sec,campaign_contacts,prev_contacts,has_loan,has_housing,credit_score,subscribed
68.0,35146.01,387.0,12.0,3.0,1.0,0.0,790.0,1
53.0,16907.77,464.0,13.0,4.0,0.0,0.0,596.0,1
23.0,24730.78,364.0,,4.0,1.0,0.0,679.0,0
45.0,32543.51,201.0,2.0,3.0,0.0,,825.0,1
20.0,6947.74,348.0,12.0,3.0,0.0,0.0,744.0,1
59.0,30708.92,521.0,9.0,1.0,0.0,1.0,828.0,1
22.0,16432.6,544.0,3.0,3.0,1.0,1.0,756.0,1
29.0,33076.59,400.0,3.0,2.0,0.0,1.0,383.0,1
55.0,8073.3,406.0,13.0,4.0,0.0,0.0,582.0,1
28.0,15983.98,88.0,12.0,1.0,0.0,0.0,425.0,0
33.0,2156.59,228.0,13.0,4.0,1.0,0.0,820.0,0
64.0,8328.28,85.0,8.0,4.0,0.0,1.0,579.0,0
28.0,39531.67,247.0,9.0,2.0,0.0,0.0,494.0,1
64.0,14505.6,153.0,11.0,2.0,1.0,1.0,326.0,0
62.0,21926.07,18.0,5.0,1.0,1.0,0.0,304.0,0
39.0,10093.79,465.0,10.0,3.0,1.0,0.0,425.0,1
26.0,26359.19,163.0,7.0,2.0,1.0,1.0,545.0,0
34.0,,217.0,5.0,3.0,0.0,1.0,391.0,0
40.0,4351.12,172.0,2.0,1.0,0.0,0.0,793.0,0
37.0,33573.96,112.0,3.0,1.0,0.0,1.0,614.0,0
57.0,9029.59,44.0,14.0,2.0,0.0,0.0,740.0,0
42.0,7159.47,571.0,11.0,3.0,0.0,0.0,562.0,1
46.0,27450.55,348.0,6.0,4.0,0.0,0.0,358.0,0
32.0,41281.12,519.0,5.0,4.0,1.0,0.0,329.0,1
47.0,26689.86,150.0,14.0,3.0,1.0,,627.0,0
67.0,1927.8,,13.0,4.0,1.0,0.0,300.0,0
41.0,27318.29,24.0,3.0,1.0,1.0,0.0,806.0,0
34.0,9845.18,38.0,3.0,2.0,0.0,1.0,825.0,0
62.0,29479.32,14.0,14.0,4.0,1.0,1.0,643.0,0
34.0,34394.87,62.0,11.0,0.0,0.0,0.0,732.0,0
30.0,30294.7,77.0,6.0,0.0,1.0,0.0,575.0,0
47.0,6087.79,524.0,13.0,3.0,1.0,1.0,542.0,1
50.0,19212.07,335.0,8.0,4.0,0.0,0.0,557.0,1
62.0,48808.62,218.0,4.0,4.0,0.0,0.0,532.0,1
46.0,11680.48,181.0,8.0,0.0,0.0,1.0,586.0,0
37.0,44942.9,94.0,2.0,,0.0,1.0,718.0,1
38.0,32261.59,63.0,10.0,4.0,1.0,0.0,589.0,0
28.0,2561.23,516.0,4.0,2.0,,1.0,684.0,1
41.0,27965.25,184.0,10.0,4.0,0.0,1.0,346.0,0
66.0,41669.7,523.0,6.0,0.0,1.0,1.0,645.0,1
44.0,21035.27,437.0,13.0,1.0,0.0,0.0,776.0,1
66.0,45051.02,401.0,1.0,3.0,0.0,0.0,347.0,1
46.0,25660.63,223.0,12.0,3.0,1.0,1.0,300.0,0
41.0,32282.28,74.0,5.0,2.0,0.0,0.0,629.0,0
68.0,13921.42,120.0,13.0,3.0,1.0,1.0,696.0,0
33.0,36386.66,30.0,12.0,0.0,1.0,0.0,740.0,0
42.0,32563.1,516.0,2.0,0.0,1.0,1.0,729.0,1
26.0,25817.5,418.0,8.0,1.0,0.0,1.0,357.0,1
44.0,18595.9,333.0,14.0,3.0,0.0,0.0,713.0,1
26.0,22559.31,440.0,10.0,3.0,0.0,0.0,756.0,1
33.0,25840.22,400.0,1.0,1.0,0.0,0.0,307.0,0
35.0,7703.25,401.0,10.0,1.0,0.0,1.0,640.0,1
21.0,,93.0,6.0,0.0,0.0,1.0,352.0,0
44.0,25449.88,318.0,1.0,4.0,0.0,1.0,751.0,1
62.0,35992.82,277.0,14.0,1.0,1.0,0.0,340.0,0
51.0,40149.84,70.0,9.0,3.0,0.0,1.0,,0
27.0,26564.39,408.0,6.0,2.0,0.0,1.0,650.0,1
55.0,7060.46,192.0,14.0,1.0,0.0,1.0,784.0,0
21.0,37183.69,251.0,4.0,2.0,0.0,1.0,747.0,1
20.0,26323.59,345.0,5.0,1.0,0.0,1.0,802.0,1
36.0,15441.94,477.0,13.0,2.0,0.0,0.0,664.0,1
36.0,32610.72,229.0,1.0,4.0,0.0,0.0,506.0,1
63.0,35919.55,293.0,4.0,0.0,1.0,1.0,467.0,0
69.0,3358.87,436.0,10.0,1.0,0.0,0.0,657.0,1
42.0,18115.88,,5.0,3.0,1.0,0.0,492.0,1
62.0,30626.81,550.0,8.0,1.0,,1.0,546.0,1
19.0,33819.67,38.0,14.0,2.0,0.0,1.0,697.0,0
55.0,22325.03,245.0,12.0,4.0,0.0,0.0,654.0,1
43.0,20757.83,33.0,2.0,4.0,0.0,1.0,476.0,0
40.0,16728.67,45.0,10.0,,1.0,1.0,324.0,0
49.0,27922.94,378.0,5.0,2.0,1.0,1.0,712.0,1
59.0,20082.5,588.0,1.0,1.0,0.0,0.0,706.0,1
45.0,28108.97,272.0,3.0,2.0,0.0,0.0,520.0,1
52.0,14054.18,496.0,14.0,1.0,1.0,1.0,424.0,0
64.0,28312.49,54.0,12.0,4.0,0.0,1.0,323.0,0
68.0,21735.61,363.0,9.0,0.0,,0.0,796.0,1
68.0,49680.34,285.0,,1.0,0.0,1.0,772.0,0
39.0,33853.66,573.0,11.0,4.0,0.0,1.0,598.0,1
29.0,19198.03,309.0,3.0,4.0,0.0,1.0,770.0,1
34.0,34959.76,261.0,14.0,2.0,0.0,0.0,806.0,1
32.0,24210.96,163.0,4.0,3.0,1.0,0.0,530.0,0
61.0,7243.81,105.0,12.0,1.0,0.0,0.0,764.0,0
64.0,35484.77,439.0,10.0,4.0,1.0,0.0,548.0,1
41.0,48264.45,,3.0,0.0,1.0,0.0,647.0,0
43.0,28667.09,124.0,14.0,,0.0,1.0,582.0,0
30.0,5930.31,208.0,2.0,4.0,0.0,0.0,794.0,1
41.0,14105.25,573.0,,4.0,0.0,1.0,560.0,1
33.0,23272.85,598.0,9.0,2.0,0.0,0.0,,1
55.0,10899.03,239.0,9.0,3.0,0.0,,443.0,0
,634.63,390.0,3.0,0.0,0.0,0.0,390.0,0
18.0,16812.17,364.0,14.0,3.0,0.0,0.0,534.0,0
58.0,22160.33,526.0,11.0,4.0,0.0,1.0,740.0,1
20.0,29392.09,484.0,9.0,0.0,0.0,1.0,695.0,1
27.0,38502.3,508.0,13.0,1.0,1.0,0.0,735.0,1
64.0,21236.52,299.0,6.0,3.0,0.0,1.0,333.0,1
26.0,24347.9,379.0,3.0,1.0,1.0,0.0,774.0,1
65.0,33494.39,,5.0,2.0,0.0,1.0,430.0,1
57.0,27364.92,356.0,1.0,2.0,1.0,0.0,524.0,1
58.0,18253.18,478.0,10.0,3.0,0.0,0.0,811.0,1
51.0,17146.38,43.0,11.0,4.0,1.0,0.0,696.0,0
32.0,38269.84,5.0,13.0,2.0,1.0,0.0,571.0,0
43.0,41196.87,393.0,5.0,1.0,1.0,0.0,677.0,1
29.0,35998.72,101.0,11.0,3.0,0.0,0.0,744.0,0
21.0,42333.73,312.0,13.0,1.0,0.0,0.0,562.0,1
47.0,7751.93,318.0,,0.0,0.0,0.0,832.0,1
55.0,17534.58,370.0,9.0,0.0,0.0,1.0,322.0,0
27.0,21556.52,552.0,1.0,3.0,1.0,1.0,831.0,1
23.0,43613.02,189.0,1.0,1.0,0.0,0.0,443.0,1
24.0,42769.91,34.0,7.0,0.0,0.0,0.0,542.0,0
31.0,47856.65,550.0,8.0,2.0,0.0,1.0,802.0,1
20.0,26599.52,170.0,6.0,0.0,0.0,1.0,445.0,0
18.0,36220.53,155.0,4.0,0.0,1.0,0.0,781.0,0
24.0,6976.86,267.0,7.0,4.0,1.0,0.0,,0
26.0,32371.1,54.0,4.0,3.0,0.0,0.0,761.0,0
41.0,28123.04,496.0,13.0,3.0,0.0,0.0,624.0,1
51.0,2492.76,284.0,5.0,0.0,0.0,0.0,315.0,0
49.0,32966.75,495.0,11.0,1.0,0.0,0.0,,1
47.0,13297.28,262.0,12.0,3.0,0.0,0.0,417.0,0
36.0,32128.46,447.0,14.0,0.0,0.0,1.0,540.0,0
49.0,44412.92,67.0,7.0,1.0,0.0,1.0,630.0,0
36.0,5590.97,22.0,12.0,3.0,0.0,1.0,710.0,0
18.0,4852.03,503.0,14.0,0.0,0.0,1.0,523.0,0
39.0,26368.62,276.0,4.0,1.0,1.0,1.0,670.0,1
36.0,12174.77,587.0,14.0,1.0,0.0,0.0,728.0,1
34.0,34193.12,392.0,8.0,0.0,0.0,0.0,726.0,1
28.0,32559.02,230.0,9.0,0.0,0.0,1.0,454.0,1
58.0,13513.17,413.0,1.0,1.0,0.0,1.0,368.0,1
65.0,40512.74,542.0,12.0,0.0,1.0,0.0,315.0,1
31.0,21730.16,386.0,2.0,4.0,0.0,0.0,805.0,1
26.0,11885.77,114.0,8.0,2.0,1.0,0.0,469.0,0
68.0,7423.09,4.0,1.0,1.0,0.0,1.0,831.0,0
26.0,29212.54,440.0,13.0,4.0,1.0,1.0,384.0,0
65.0,11679.27,54.0,5.0,0.0,0.0,1.0,462.0,0
34.0,5556.49,,5.0,0.0,0.0,0.0,841.0,1
44.0,36207.28,4.0,13.0,4.0,0.0,0.0,776.0,0
39.0,2442.59,280.0,7.0,3.0,0.0,0.0,750.0,1
53.0,32901.78,81.0,7.0,0.0,1.0,1.0,737.0,0
56.0,26075.25,34.0,13.0,3.0,1.0,0.0,524.0,0
43.0,393.54,203.0,12.0,3.0,0.0,0.0,534.0,0
37.0,10421.94,178.0,13.0,4.0,0.0,0.0,362.0,0
53.0,34577.93,429.0,10.0,2.0,0.0,0.0,666.0,1
42.0,6391.73,199.0,13.0,1.0,0.0,0.0,726.0,0
63.0,39330.42,494.0,2.0,2.0,0.0,1.0,483.0,1
60.0,17260.58,404.0,9.0,4.0,1.0,0.0,426.0,1
18.0,28530.22,164.0,8.0,4.0,0.0,0.0,656.0,0
42.0,9229.52,485.0,9.0,0.0,1.0,0.0,582.0,1
69.0,1431.19,447.0,1.0,3.0,1.0,1.0,473.0,0
58.0,43753.76,428.0,,4.0,0.0,0.0,465.0,1
34.0,49127.77,48.0,11.0,4.0,0.0,1.0,761.0,0
61.0,48775.82,324.0,3.0,0.0,0.0,1.0,416.0,1
41.0,,,13.0,4.0,0.0,0.0,754.0,1
27.0,44098.17,555.0,6.0,1.0,0.0,0.0,838.0,1
47.0,12545.17,262.0,11.0,0.0,0.0,1.0,704.0,0
45.0,18372.74,382.0,6.0,3.0,0.0,0.0,435.0,1
61.0,37253.26,274.0,8.0,4.0,0.0,1.0,572.0,0
54.0,30919.78,590.0,14.0,3.0,0.0,1.0,455.0,1
43.0,14342.99,275.0,3.0,2.0,0.0,,543.0,0
65.0,12490.45,60.0,4.0,3.0,1.0,1.0,455.0,0
57.0,240.72,406.0,1.0,2.0,0.0,0.0,467.0,1
27.0,30999.48,376.0,,3.0,0.0,1.0,767.0,1
34.0,5510.14,169.0,8.0,0.0,1.0,0.0,404.0,0
54.0,7185.69,77.0,6.0,3.0,0.0,1.0,461.0,0
24.0,14159.15,508.0,7.0,,1.0,0.0,762.0,1
26.0,25849.03,165.0,3.0,2.0,1.0,1.0,329.0,0
49.0,28321.05,305.0,14.0,4.0,1.0,0.0,578.0,0
28.0,3262.16,171.0,,1.0,1.0,0.0,660.0,0
23.0,11291.0,415.0,5.0,0.0,0.0,1.0,382.0,0
49.0,2365.31,256.0,5.0,3.0,0.0,1.0,379.0,0
42.0,47332.01,63.0,9.0,4.0,1.0,1.0,635.0,1
21.0,33687.55,559.0,12.0,1.0,1.0,1.0,731.0,0
37.0,16490.14,410.0,5.0,0.0,0.0,0.0,742.0,1
18.0,48320.09,182.0,11.0,1.0,0.0,0.0,640.0,0
25.0,42682.47,376.0,4.0,2.0,0.0,1.0,346.0,1
31.0,49500.28,340.0,9.0,1.0,0.0,1.0,521.0,1
64.0,932.72,103.0,4.0,3.0,0.0,0.0,587.0,1
41.0,6125.03,312.0,12.0,3.0,0.0,0.0,630.0,0
18.0,24486.52,143.0,5.0,0.0,0.0,1.0,349.0,0
68.0,14651.79,62.0,7.0,2.0,0.0,1.0,848.0,0
20.0,7164.26,183.0,10.0,3.0,1.0,,445.0,0
40.0,25450.07,19.0,7.0,4.0,0.0,1.0,837.0,0
25.0,14662.48,589.0,10.0,1.0,1.0,1.0,649.0,1
21.0,26952.2,550.0,11.0,4.0,1.0,1.0,795.0,1
42.0,42980.78,387.0,9.0,0.0,0.0,0.0,698.0,1
46.0,40926.06,480.0,11.0,1.0,0.0,1.0,836.0,1
59.0,10632.48,463.0,2.0,2.0,0.0,0.0,605.0,1
30.0,31044.21,378.0,10.0,4.0,1.0,1.0,849.0,1
28.0,29080.33,169.0,2.0,1.0,0.0,0.0,329.0,0
62.0,10383.27,373.0,6.0,2.0,0.0,0.0,380.0,1
27.0,47744.45,471.0,9.0,0.0,0.0,1.0,447.0,1
41.0,16414.76,491.0,8.0,2.0,0.0,1.0,323.0,1
33.0,2186.89,593.0,7.0,1.0,0.0,0.0,580.0,1
61.0,35085.62,42.0,4.0,3.0,1.0,1.0,717.0,0
48.0,11638.72,261.0,11.0,0.0,0.0,0.0,474.0,0
43.0,17450.59,159.0,5.0,1.0,0.0,0.0,333.0,0
20.0,3823.41,53.0,9.0,4.0,0.0,1.0,775.0_err,0
19.0,22462.84,504.0,4.0,3.0,1.0,0.0,485.0,1
20.0,49171.03,120.0,3.0,0.0,0.0,1.0,728.0,1
30.0,21701.0,397.0,12.0,1.0,1.0,0.0,372.0,0
34.0,14401.81,308.0,4.0,4.0,0.0,1.0,698.0,1
56.0,44165.25,111.0,13.0,1.0,0.0,0.0,623.0,0
,9018.1,387.0,1.0,1.0,1.0,0.0,578.0,0
42.0,623.92,244.0,,2.0,,1.0,568.0,0
21.0,11435.86,125.0,11.0,1.0,1.0,0.0,419.0,0
68.0,36483.29,405.0,9.0,2.0,1.0,1.0,655.0,1
37.0,12387.67,148.0,2.0,1.0,1.0,1.0,478.0,0
36.0,43013.88,253.0,14.0,2.0,0.0,0.0,539.0,0
21.0,25718.36,181.0,1.0,2.0,1.0,1.0,710.0,0
69.0,37780.35,308.0,9.0,4.0,1.0,1.0,471.0,0
26.0,28374.09,520.0,14.0,2.0,1.0,1.0,806.0,1
36.0,31631.13,450.0,5.0,1.0,0.0,1.0,481.0,0
36.0,47479.74,35.0,14.0,2.0,0.0,0.0,330.0,0
28.0,7023.0,209.0,5.0,1.0,0.0,1.0,602.0,0
49.0,18714.13,432.0,6.0,1.0,0.0,1.0,786.0,1
28.0,8913.36,431.0,8.0,1.0,1.0,0.0,826.0,1
43.0,,395.0,9.0,3.0,0.0,0.0,821.0,1
57.0,46459.07,202.0,6.0,1.0,0.0,1.0,,0
35.0,21597.22,584.0,11.0,4.0,1.0,1.0,582.0,1
52.0,20336.58,7.0,11.0,1.0,1.0,0.0,799.0,0
34.0,7311.02,564.0,11.0,3.0,0.0,1.0,839.0,1
58.0,46835.61,389.0,1.0,0.0,1.0,0.0,694.0,1
24.0,,574.0,12.0,4.0,0.0,0.0,811.0,1
54.0,10449.37,453.0,4.0,4.0,0.0,0.0,694.0,1
26.0,42889.82,593.0,2.0,2.0,1.0,0.0,492.0,1
35.0,10419.82,418.0,2.0,2.0,0.0,0.0,467.0,1
49.0,30079.1,340.0,7.0,0.0,,0.0,467.0,1
25.0,41305.49,17.0,10.0,4.0,1.0,0.0,326.0,0
28.0,18015.02,242.0,5.0,3.0,0.0,0.0,528.0,1
35.0,34435.9,394.0,7.0,2.0,0.0,1.0,357.0,1
51.0,10639.68,477.0,7.0,3.0,0.0,0.0,800.0,1
26.0,12286.52,34.0,4.0,4.0,0.0,1.0,443.0,0
59.0,30590.5,547.0,7.0,0.0,0.0,1.0,654.0,1
59.0,3400.86,468.0,7.0,0.0,1.0,0.0,728.0,0
27.0,30925.11,234.0,9.0,3.0,1.0,1.0,738.0,1
41.0,24268.2,315.0,3.0,1.0,1.0,1.0,402.0,1
56.0,38.01,245.0,14.0,3.0,0.0,0.0,355.0,0
20.0,3619.51,177.0,8.0,1.0,0.0,1.0,652.0,0
57.0,37817.0,50.0,4.0,1.0,1.0,0.0,791.0,0
27.0,27146.87,33.0,6.0,1.0,0.0,1.0,711.0,0
23.0,28570.32,38.0,14.0,4.0,0.0,0.0,448.0,0
61.0,31788.72,517.0,8.0,2.0,0.0,1.0,377.0,1
52.0,27689.23,496.0,1.0,1.0,0.0,1.0,330.0,1
29.0,48195.49,232.0,13.0,,0.0,0.0,303.0,0
39.0,7854.52,487.0,11.0,3.0,0.0,0.0,722.0,1
52.0,24175.26,415.0,11.0,4.0,0.0,0.0,840.0,1
37.0,2561.91,463.0,8.0,1.0,1.0,0.0,658.0,0
66.0,12187.6,253.0,9.0,1.0,0.0,1.0,571.0,0
65.0,38208.1,412.0,7.0,3.0,0.0,0.0,846.0,1
65.0,16427.57,552.0,2.0,3.0,1.0,1.0,390.0,1
37.0,26325.08,357.0,3.0,,0.0,0.0,616.0,1
32.0,18858.43,468.0,4.0,3.0,0.0,1.0,550.0,1
59.0,20089.29,250.0,10.0,0.0,0.0,1.0,759.0,0
43.0,29592.61,351.0,9.0,4.0,1.0,0.0,585.0,0
42.0,,185.0,4.0,4.0,0.0,0.0,785.0,1
52.0,39049.83,568.0,13.0,,0.0,0.0,504.0,1
30.0,13536.06,334.0,3.0,0.0,1.0,0.0,709.0,0
49.0,28990.8,192.0,8.0,2.0,0.0,0.0,628.0,1
30.0,42258.41,224.0,3.0,4.0,1.0,1.0,570.0,1
29.0,31255.16,549.0,8.0,3.0,,1.0,443.0,1
55.0,2946.26,274.0,2.0,0.0,0.0,1.0,525.0,0
59.0,38836.42,,3.0,4.0,1.0,1.0,350.0,0
54.0,16891.71,424.0,11.0,1.0,0.0,0.0,711.0,0
61.0,31180.14,516.0,12.0,2.0,1.0,1.0,808.0,1
26.0,42933.36,142.0,2.0,2.0,1.0,1.0,373.0,1
34.0,,519.0,5.0,1.0,1.0,1.0,,1
24.0,45938.77,266.0,14.0,0.0,0.0,0.0,300.0,0
53.0,7613.93,137.0,3.0,4.0,1.0,1.0,818.0,1
35.0,15778.71,435.0,2.0,4.0,0.0,1.0,810.0,1
67.0,22584.27,574.0,2.0,3.0,0.0,1.0,377.0,1
50.0,28969.3,408.0,5.0,0.0,0.0,0.0,501.0,1
28.0,49030.6,103.0,5.0,0.0,,0.0,502.0,0
65.0,43582.56,401.0,12.0,0.0,0.0,0.0,603.0,1
22.0,2247.89,563.0,12.0,4.0,0.0,1.0,542.0,1
49.0,13651.13,38.0,14.0,,1.0,0.0,,0
28.0,33901.27,,8.0,4.0,0.0,1.0,637.0,0
25.0,14034.75,194.0,5.0,4.0,1.0,0.0,390.0,0
61.0,1138.06,223.0,14.0,3.0,1.0,0.0,399.0,0
41.0,10608.64,314.0,3.0,2.0,1.0,1.0,352.0,1
25.0,22218.86,343.0,12.0,,0.0,1.0,697.0,1
58.0,46931.51,364.0,9.0,3.0,1.0,0.0,627.0,1
45.0,3270.17,241.0,11.0,1.0,,0.0,557.0,0
44.0,10045.02,464.0,5.0,0.0,1.0,1.0,750.0,1
19.0,44740.49,505.0,8.0,1.0,0.0,1.0,531.0,1
44.0,12469.78,150.0,4.0,1.0,0.0,0.0,521.0,1
39.0,25960.39,67.0,7.0,2.0,0.0,0.0,347.0,0
54.0,2139.14,465.0,14.0,0.0,0.0,0.0,477.0,0
43.0,13199.37,323.0,12.0,2.0,0.0,0.0,476.0,0
68.0,,540.0,7.0,1.0,0.0,0.0,533.0,1
20.0,6705.07,298.0,2.0,4.0,0.0,1.0,742.0,1
69.0,14838.67,239.0,10.0,0.0,1.0,1.0,481.0,0
42.0,38497.73,522.0,7.0,0.0,0.0,1.0,806.0,1
32.0,23172.97,360.0,1.0,2.0,0.0,1.0,724.0,0
18.0,49071.97,420.0,9.0,3.0,0.0,0.0,433.0,0
50.0,22861.18,121.0,7.0,4.0,,0.0,776.0,0
20.0,16547.65,467.0,7.0,3.0,0.0,1.0,757.0,1
28.0,20031.16,197.0,11.0,3.0,1.0,0.0,500.0,0
62.0,42295.55,440.0,11.0,3.0,0.0,1.0,314.0,0
26.0,38271.53,447.0,1.0,0.0,1.0,0.0,458.0,1
30.0,10670.94,353.0,5.0,2.0,0.0,1.0,335.0,0
50.0,23864.06,491.0,13.0,4.0,0.0,1.0,760.0,1
68.0,41493.05,544.0,2.0,3.0,0.0,1.0,311.0,1
39.0,9176.2,157.0,12.0,3.0,0.0,1.0,611.0,0
55.0,48052.48,23.0,1.0,2.0,1.0,0.0,378.0,0
61.0,47550.62,341.0,7.0,3.0,0.0,0.0,568.0,1
32.0,28909.28,65.0,12.0,0.0,1.0,1.0,565.0,0
49.0,22977.03,29.0,2.0,0.0,0.0,1.0,794.0,0
43.0,12009.98,405.0,8.0,1.0,0.0,0.0,673.0,1
59.0,8150.91,279.0,12.0,3.0,1.0,0.0,421.0,1
31.0,31974.54,580.0,1.0,2.0,0.0,1.0,702.0,1
21.0,4901.3,500.0,8.0,3.0,1.0,1.0,379.0,0
40.0,15113.32,41.0,4.0,0.0,0.0,1.0,837.0,1
28.0,4575.71,409.0,12.0,0.0,0.0,0.0,836.0,1
33.0,24541.19,42.0,3.0,2.0,0.0,1.0,338.0,0
42.0,49601.66,420.0,,2.0,0.0,1.0,602.0,1
39.0,13124.9,382.0,3.0,4.0,0.0,0.0,366.0,1
29.0,,112.0,8.0,2.0,1.0,1.0,746.0,0
47.0,20475.22,441.0,2.0,1.0,0.0,1.0,697.0,1
36.0,28978.87,188.0,11.0,0.0,0.0,1.0,332.0,0
48.0,21015.31,56.0,11.0,2.0,0.0,0.0,591.0,0
24.0,38694.59,338.0,5.0,2.0,0.0,0.0,777.0,1
49.0,20594.27,321.0,3.0,4.0,,0.0,789.0,0
48.0,44206.25,242.0,8.0,2.0,0.0,0.0,319.0,1
53.0,34278.98,175.0,2.0,3.0,,1.0,816.0,1
46.0,5190.96,181.0,12.0,4.0,0.0,1.0,711.0,0
45.0,34343.72,361.0,5.0,2.0,0.0,0.0,508.0,0
33.0,41330.82,574.0,10.0,1.0,0.0,1.0,777.0,1
56.0,33608.97,12.0,3.0,3.0,0.0,0.0,483.0,0
27.0,42070.78,248.0,14.0,2.0,0.0,0.0,506.0,1
24.0,22369.98,342.0,10.0,3.0,1.0,1.0,343.0,0
43.0,32002.97,0.0,14.0,3.0,1.0,1.0,458.0,0
53.0,41749.29,316.0,8.0,4.0,0.0,0.0,613.0,1
55.0,45733.84,467.0,14.0,2.0,0.0,0.0,508.0,1
63.0,43936.99,551.0,10.0,0.0,0.0,1.0,782.0,1
41.0,28380.8,141.0,1.0,0.0,0.0,0.0,532.0,0
30.0,2602.58,499.0,2.0,1.0,1.0,0.0,439.0,1
49.0,18524.45,104.0,2.0,2.0,0.0,1.0,364.0,1
31.0,20881.94,302.0,2.0,1.0,0.0,,556.0,1
21.0,5457.79,590.0,5.0,4.0,0.0,1.0,564.0,1
52.0,19930.37,476.0,9.0,,0.0,0.0,685.0,1
58.0,42726.42,459.0,9.0,3.0,0.0,1.0,429.0,1
35.0,19133.12,353.0,4.0,1.0,0.0,0.0,746.0,1
,19829.98,37.0,14.0,4.0,1.0,1.0,600.0,0
61.0,5989.91,534.0,7.0,2.0,0.0,0.0,564.0,1
66.0,23053.22,454.0,6.0,4.0,0.0,0.0,682.0,1
57.0,17728.08,546.0,14.0,4.0,0.0,1.0,406.0,1
41.0,4413.92,581.0,5.0,2.0,0.0,0.0,846.0,1
49.0,26595.36,167.0,7.0,0.0,0.0,1.0,585.0,0
66.0,15278.66,540.0,6.0,3.0,0.0,0.0,490.0,1
63.0,5004.77,550.0,1.0,0.0,1.0,0.0,475.0,1
60.0,4703.91,291.0,4.0,2.0,0.0,0.0,513.0,1
35.0,32763.84,197.0,2.0,3.0,1.0,1.0,569.0,0
55.0,46819.43,313.0,,0.0,0.0,0.0,543.0,1
40.0,28417.14,538.0,3.0,1.0,0.0,1.0,659.0,1
38.0,31979.41,558.0,6.0,1.0,,1.0,759.0,1
57.0,,390.0,8.0,0.0,0.0,0.0,432.0,0
31.0,8193.6,97.0,14.0,2.0,0.0,0.0,311.0,0
38.0,6874.61,90.0,4.0,0.0,1.0,1.0,691.0,0
66.0,22363.8,151.0,5.0,4.0,0.0,0.0,760.0,0
59.0,14358.93,14.0,10.0,2.0,0.0,1.0,551.0,0
22.0,1039.33,179.0,3.0,3.0,1.0,0.0,470.0,0
58.0,40224.38,515.0,10.0,0.0,,0.0,780.0,1
49.0,28421.48,526.0,1.0,1.0,0.0,0.0,677.0,1
36.0,16247.73,79.0,4.0,1.0,0.0,1.0,807.0,0
28.0,20512.36,167.0,1.0,4.0,0.0,0.0,335.0,1
46.0,49272.38,177.0,8.0,4.0,0.0,1.0,495.0,1
22.0,45762.28,332.0,2.0,1.0,0.0,1.0,379.0,0
,4719.23,85.0,13.0,0.0,0.0,0.0,478.0,0
49.0,16955.32,416.0,6.0,0.0,0.0,1.0,625.0,0
34.0,5129.68,483.0,14.0,2.0,0.0,0.0,771.0,1
53.0,24873.44,154.0,4.0,4.0,0.0,0.0,808.0,0
64.0,49951.31,270.0,4.0,1.0,1.0,0.0,647.0,1
27.0,26081.57,99.0,6.0,2.0,0.0,1.0,419.0,0
44.0,27616.58,563.0,11.0,0.0,1.0,0.0,680.0,1
20.0,46941.86,552.0,9.0,4.0,0.0,0.0,581.0,1
38.0,7728.35,454.0,6.0,4.0,0.0,0.0,682.0_err,1
28.0,38679.54,439.0,14.0,4.0,0.0,1.0,543.0,0
53.0,24644.48,372.0,1.0,1.0,1.0,0.0,678.0,1
21.0,4287.55,314.0,13.0,3.0,0.0,0.0,582.0,0
22.0,6320.62,206.0,14.0,2.0,1.0,1.0,437.0,0
47.0,5439.4,508.0,3.0,3.0,0.0,1.0,388.0,1
68.0,23979.13,243.0,11.0,3.0,0.0,1.0,486.0,0
41.0,33282.2,316.0,5.0,2.0,0.0,0.0,332.0,0
39.0,22989.77,478.0,1.0,0.0,0.0,1.0,546.0,1
29.0,6818.19,77.0,8.0,0.0,1.0,0.0,646.0,0
26.0,7185.91,180.0,6.0,2.0,0.0,1.0,720.0,1
49.0,10056.39,,4.0,1.0,1.0,1.0,575.0,0
28.0,22184.19,174.0,,0.0,1.0,0.0,599.0,0
65.0,46168.65,348.0,9.0,1.0,0.0,1.0,377.0,0
64.0,43176.21,35.0,11.0,,0.0,0.0,795.0,0
53.0,14509.0,305.0,7.0,2.0,1.0,1.0,384.0,1
52.0,15002.32,267.0,11.0,4.0,0.0,0.0,393.0,0
,6510.48,502.0,8.0,1.0,0.0,1.0,301.0,0
58.0,36760.89,302.0,,0.0,0.0,0.0,505.0,1
67.0,21307.8,501.0,7.0,2.0,0.0,0.0,735.0,1
29.0,29032.01,,10.0,0.0,0.0,1.0,430.0,0
42.0,45809.93,585.0,14.0,2.0,0.0,1.0,740.0,1
29.0,26123.48,237.0,3.0,4.0,1.0,0.0,316.0,0
25.0,21561.36,379.0,8.0,1.0,0.0,0.0,520.0,0
58.0,31055.81,520.0,1.0,0.0,1.0,1.0,699.0,1
57.0,45413.81,409.0,12.0,0.0,1.0,1.0,453.0,0
58.0,35991.31,515.0,10.0,3.0,0.0,1.0,771.0,1
56.0,35082.35,125.0,5.0,1.0,0.0,1.0,716.0,0
35.0,35197.46,592.0,9.0,1.0,1.0,0.0,769.0,1
65.0,49921.73,535.0,9.0,3.0,1.0,1.0,615.0,1
52.0,21542.15,423.0,6.0,2.0,0.0,1.0,461.0,1
37.0,33935.52,141.0,3.0,2.0,0.0,1.0,667.0,1
