age,years_at_company,performance_score,training_hours,awards_won,avg_review_score,num_reports,dept_kpi_score,prev_promoted,promoted
30.0,11.0,93.3,99.0,0.0,84.7,8.0,7.9,0.0,0
57.0,11.0,96.9,98.0,,85.9,0.0,2.1,0.0,1
39.0,9.0,91.3,17.0,0.0,93.1,9.0,9.1,0.0,0
39.0,6.0,50.9,41.0,2.0,78.4,6.0,3.5,1.0,1
51.0,24.0,96.2,65.0,2.0,87.3,3.0,5.1,,1
59.0,16.0,53.7,31.0,2.0,65.0,4.0,6.2,0.0,0
47.0,6.0,74.9,48.0,1.0,41.4,1.0,5.4,0.0,0
26.0,23.0,89.3,30.0,0.0,89.8,7.0,7.5,1.0,0
43.0,7.0,51.4,39.0,4.0,92.3,8.0,4.1,1.0,0
22.0,12.0,,64.0,4.0,98.4,8.0,3.7,0.0,1
49.0,10.0,70.4,54.0,0.0,94.7,9.0,8.8,1.0,1
43.0,11.0,97.7,29.0,3.0,91.1,5.0,1.2,0.0,1
34.0,11.0,50.8,96.0,0.0,43.5,7.0,6.1,0.0,0
,18.0,99.4,74.0,0.0,60.9,7.0,5.2,1.0,1
26.0,10.0,66.7,71.0,3.0,45.8,4.0,6.6,1.0,1
32.0,11.0,54.9,92.0,3.0,53.4,7.0,3.2,0.0,0
54.0,23.0,83.5,22.0,1.0,62.6,1.0,3.1,1.0,1
27.0,1.0,69.2,24.0,0.0,58.5,9.0,5.1,1.0,0
22.0,17.0,89.6,92.0,0.0,92.3,8.0,7.9,0.0,1
55.0,8.0,64.1,32.0,2.0,89.2,2.0,5.3,0.0,0
42.0,8.0,98.0,80.0,1.0,44.8,6.0,4.0,1.0,1
55.0,8.0,87.5,87.0,2.0,,1.0,2.7,1.0,1
52.0,15.0,76.0,19.0,0.0,87.7,2.0,9.1,0.0,0
28.0,16.0,62.3,13.0,4.0,99.3,1.0,5.2,0.0,1
51.0,23.0,58.8,9.0,0.0,71.9,7.0,8.9,0.0,0
26.0,16.0,84.1,92.0,4.0,76.7,6.0,4.4,1.0,1
40.0,24.0,90.8,85.0,4.0,58.3,2.0,9.4,0.0,1
33.0,1.0,55.8,38.0,3.0,97.3,,8.4,0.0,0
53.0,12.0,54.1,16.0,2.0,74.2,0.0,5.1,0.0,1
55.0,23.0,95.5,16.0,4.0,63.0,9.0,4.0,0.0,1
33.0,12.0,97.4,7.0,0.0,58.4,6.0,5.1,1.0,0
39.0,23.0,78.5,22.0,2.0,93.1,7.0,1.1,0.0,1
59.0,23.0,68.8,41.0,0.0,88.2,9.0,8.1,0.0,0
57.0,23.0,52.6,52.0,3.0,82.7,3.0,9.6,0.0,1
59.0,17.0,55.6,67.0,1.0,61.7,3.0,5.3,0.0,0
30.0,3.0,66.3,80.0,1.0,85.2,2.0,1.6,1.0,0
50.0,13.0,77.6,57.0,4.0,57.1,4.0,2.9,0.0,1
31.0,1.0,83.5,93.0,0.0,64.6,7.0,5.7,1.0,0
55.0,19.0,95.8,50.0,4.0,78.3,6.0,1.0,1.0,1
53.0,24.0,54.5,61.0,0.0,82.5,7.0,3.5,0.0,0
25.0,2.0,77.3,22.0,3.0,57.3,3.0,4.2,0.0,1
36.0,13.0,94.7,9.0,3.0,83.0,9.0,3.7,0.0,1
33.0,24.0,91.3,75.0,4.0,41.9,4.0,5.8,1.0,1
32.0,20.0,66.8,63.0,2.0,40.6,3.0,1.7,0.0,0
46.0,20.0,73.4,33.0,0.0,98.3,0.0,4.1,0.0,0
50.0,23.0,93.1,77.0,4.0,82.6,0.0,7.3,0.0,1
36.0,15.0,61.5,61.0,0.0,78.7,5.0,3.2,1.0,0
48.0,11.0,73.0,22.0,2.0,87.4,6.0,9.3,0.0,1
44.0,1.0,64.9,6.0,0.0,57.2,1.0,7.6,0.0,0
40.0,23.0,81.6,80.0,1.0,44.8,1.0,1.7,0.0,0
34.0,1.0,68.2,82.0,0.0,60.5,0.0,7.6,1.0,0
39.0,16.0,65.4,68.0,2.0,92.4,4.0,3.6,1.0,0
53.0,16.0,54.3,55.0,3.0,86.0,7.0,7.4,0.0,0
,10.0,93.7,86.0,0.0,84.7,5.0,7.3,1.0,1
46.0,13.0,93.5,27.0,0.0,,2.0,9.9,0.0,0
35.0,10.0,90.5,18.0,,65.4,0.0,6.7,1.0,0
35.0,17.0,96.1,98.0,1.0,47.9,8.0,8.4,1.0,1
51.0,21.0,77.8,7.0,1.0,87.0,8.0,4.7,1.0,0
46.0,5.0,98.2,30.0,2.0,40.5,0.0,3.2,1.0,0
53.0,2.0,77.2,45.0,2.0,83.0,4.0,1.8,0.0,0
34.0,13.0,64.5,,3.0,87.1,2.0,3.2,0.0,1
50.0,21.0,56.4,9.0,3.0,52.0,3.0,7.2,0.0,1
24.0,11.0,54.4,91.0,,73.4,2.0,6.0,0.0,1
,13.0,67.9,84.0,4.0,91.6,1.0,7.5,0.0,0
57.0,22.0,57.1,64.0,1.0,86.4,7.0,7.2,1.0,1
33.0,6.0,61.0,54.0,3.0,58.4,7.0,6.3,0.0,0
47.0,23.0,65.2,36.0,4.0,93.3,2.0,2.0,1.0,1
28.0,5.0,62.0,52.0,1.0,87.1,6.0,1.7,0.0,0
23.0,18.0,54.8,40.0,3.0,63.6,1.0,9.4,0.0,1
27.0,19.0,61.5,16.0,0.0,74.8,4.0,8.1,1.0,0
56.0,5.0,94.7,33.0,3.0,71.4,5.0,6.5,1.0,1
27.0,24.0,77.8,93.0,4.0,52.7,7.0,7.7,0.0,1
22.0,23.0,94.4,71.0,3.0,72.4,0.0,6.8,0.0,1
44.0,15.0,74.5,36.0,0.0,97.1,9.0,6.0,0.0,1
42.0,14.0,86.6,34.0,1.0,88.8,5.0,9.3,1.0,1
45.0,4.0,83.4,8.0,0.0,45.9,4.0,4.5,1.0,0
36.0,4.0,68.4,97.0,2.0,84.0,0.0,8.5,0.0,0
49.0,1.0,87.8,43.0,4.0,95.4,8.0,4.9,0.0,1
40.0,16.0,81.8,35.0,4.0,,0.0,,1.0,1
31.0,8.0,56.3,34.0,0.0,81.0,8.0,5.5,0.0,0
28.0,18.0,69.7,66.0,4.0,67.1,8.0,7.1,1.0,1
46.0,19.0,68.9,42.0,2.0,74.5,6.0,7.6,,0
26.0,22.0,69.6,49.0,0.0,58.6,3.0,7.9,0.0,0
37.0,8.0,56.8,99.0,3.0,65.4,8.0,3.3,0.0,0
33.0,22.0,51.6,12.0,2.0,57.2,4.0,7.0,0.0,1
50.0,17.0,54.6,82.0,2.0,41.6,0.0,1.4,0.0,1
29.0,2.0,91.4,98.0,3.0,99.5,7.0,7.7,0.0,1
39.0,21.0,51.5,67.0,3.0,53.0,4.0,8.3,0.0,1
37.0,15.0,71.7,61.0,3.0,48.7,,4.0,0.0,1
52.0,23.0,76.2,46.0,2.0,45.4,0.0,6.0,0.0,1
22.0,2.0,60.8,58.0,2.0,63.1,2.0,4.2,1.0,0
44.0,20.0,69.1,68.0,1.0,85.0,9.0,1.4,0.0,0
45.0,5.0,76.2,15.0,3.0,82.4,9.0,5.8,0.0,0
34.0,13.0,68.3,48.0,0.0,47.0,2.0,6.2,1.0,0
25.0,16.0,,39.0,4.0,71.4,8.0,6.9,1.0,1
35.0,22.0,54.0,88.0,0.0,98.7,0.0,7.5,0.0,0
46.0,17.0,64.0,37.0,3.0,73.6,4.0,2.7,1.0,1
52.0,7.0,77.6,10.0,1.0,84.8,8.0,2.5,0.0,1
26.0,4.0,86.5,57.0,4.0,89.3,6.0,8.6,1.0,1
32.0,1.0,89.7,61.0,3.0,69.8,4.0,1.9,0.0,1
41.0,24.0,77.3,91.0,1.0,71.8,2.0,7.3,1.0,1
26.0,8.0,93.0,25.0,0.0,56.3,6.0,7.1,0.0,0
39.0,19.0,62.9,48.0,3.0,81.7,8.0,2.5,0.0,1
,7.0,87.9,68.0,0.0,76.8,3.0,6.8,0.0,1
30.0,4.0,55.3,29.0,0.0,99.2,0.0,9.2,1.0,0
46.0,19.0,63.7,58.0,0.0,94.8,9.0,5.3,0.0,1
30.0,17.0,59.2,19.0,0.0,74.0,3.0,9.5,0.0,0
51.0,13.0,64.3,20.0,3.0,95.5,7.0,7.5,0.0,1
36.0,15.0,89.1,98.0,2.0,66.2,5.0,5.9,0.0,1
43.0,16.0,97.8,22.0,4.0,87.7,7.0,2.2,0.0,1
47.0,21.0,71.7,,4.0,87.5,4.0,6.4,0.0,0
46.0,7.0,52.2,78.0,0.0,53.0,2.0,4.5,0.0,0
44.0,10.0,66.0,72.0,3.0,56.9,7.0,7.2,1.0,0
49.0,12.0,58.6,29.0,0.0,67.4,1.0,5.3,0.0,0
44.0,16.0,59.4,99.0,1.0,91.5,3.0,2.8,0.0,1
51.0,8.0,95.9,41.0,2.0,95.1,4.0,4.7,1.0,1
55.0,20.0,56.5,73.0,2.0,67.4,2.0,6.9,0.0,0
23.0,15.0,63.5,98.0,3.0,91.4,,4.0,0.0,1
24.0,24.0,74.0,61.0,0.0,40.8,9.0,4.4,0.0,0
45.0,6.0,96.5,46.0,4.0,69.1,5.0,1.7,0.0,1
50.0,7.0,60.3,98.0,0.0,78.0,5.0,5.7,0.0,0
25.0,22.0,54.3,5.0,2.0,55.0,2.0,6.4,0.0,0
59.0,2.0,,35.0,2.0,59.6,1.0,7.4,0.0,0
46.0,15.0,52.8,58.0,4.0,85.8,4.0,,0.0,1
34.0,14.0,59.6,4.0,,92.2,0.0,7.1,0.0,0
54.0,13.0,65.6,46.0,0.0,82.0,2.0,4.2,1.0,1
48.0,23.0,60.0,56.0,0.0,74.6,5.0,8.2,0.0,1
36.0,6.0,99.4,90.0,1.0,86.3,0.0,3.7,0.0,1
23.0,17.0,84.6,52.0,4.0,80.1,0.0,4.0,0.0,1
55.0,11.0,67.3,2.0,2.0,72.9,4.0,5.2,0.0,0
33.0,9.0,75.9,79.0,2.0,93.9,6.0,9.7,0.0,1
28.0,14.0,89.9,73.0,1.0,99.3,8.0,5.0,0.0,1
54.0,9.0,87.3,27.0,0.0,94.9,4.0,1.2,1.0,0
36.0,12.0,89.4,11.0,1.0,72.9,3.0,3.9,0.0,1
47.0,20.0,,22.0,4.0,41.8,3.0,6.5,1.0,1
43.0,20.0,82.6,13.0,1.0,64.6,1.0,4.2,0.0,0
53.0,23.0,69.6,73.0,4.0,88.7,9.0,4.7,,1
33.0,11.0,51.3,86.0,1.0,68.6,7.0,3.4,0.0,0
53.0,1.0,56.7,80.0,2.0,64.4,3.0,5.3,0.0,0
28.0,11.0,56.4,38.0,4.0,86.9,0.0,2.8,0.0,0
31.0,23.0,85.2,54.0,4.0,82.7,0.0,2.1,0.0,1
45.0,7.0,80.4,71.0,,83.9,2.0,6.9,,1
55.0,11.0,,37.0,0.0,63.2,8.0,7.7,1.0,0
43.0,8.0,96.8,9.0,1.0,91.1,9.0,5.3,0.0,0
,23.0,73.0_err,29.0,0.0,78.5,1.0,5.4,1.0,1
50.0,20.0,86.4,63.0,2.0,76.7,9.0,3.8,0.0,1
51.0,3.0,87.5,88.0,1.0,72.8,2.0,7.2,0.0,1
44.0,20.0,78.1,61.0,4.0,67.2,9.0,6.0,1.0,0
43.0,15.0,93.7,86.0,2.0,86.9,5.0,7.0,,0
32.0,1.0,62.6,20.0,3.0,60.2,2.0,6.3,0.0,0
51.0,14.0,53.4,51.0,4.0,63.2,9.0,6.2,0.0,1
37.0,2.0,72.5,57.0,2.0,69.5,1.0,,1.0,0
39.0,17.0,86.7,8.0,2.0,63.6,8.0,7.3,0.0,0
41.0,19.0,66.9,79.0,2.0,86.5,1.0,6.0,0.0,1
53.0,1.0,95.9,3.0,4.0,71.0,1.0,5.2,0.0,1
41.0,16.0,78.4,71.0,2.0,69.5,5.0,9.4,1.0,1
37.0,20.0,66.2,93.0,4.0,95.1,0.0,5.2,0.0,1
52.0,19.0,57.9,43.0,1.0,72.8,0.0,2.8,1.0,1
58.0,3.0,82.2,99.0,2.0,87.8,7.0,8.5,1.0,1
31.0,12.0,96.5,47.0,4.0,,1.0,4.1,1.0,1
33.0,11.0,55.4,41.0,0.0,59.7,3.0,1.7,1.0,0
51.0,12.0,56.1,83.0,0.0,84.7,8.0,8.4,1.0,1
58.0,7.0,80.4,72.0,0.0,83.7,1.0,8.9,0.0,0
51.0,10.0,85.5,20.0,0.0,79.2,2.0,6.3,0.0,0
55.0,11.0,71.1,58.0,4.0,48.1,5.0,1.2,0.0,1
49.0,23.0,85.1,27.0,0.0,89.2,5.0,4.9,1.0,1
33.0,23.0,83.9,,1.0,42.6,0.0,8.6,0.0,1
54.0,3.0,61.0,93.0,3.0,42.5,1.0,2.6,0.0,0
36.0,5.0,57.2,81.0,0.0,41.9,9.0,5.9,0.0,0
34.0,14.0,88.0,55.0,0.0,61.4,0.0,8.8,0.0,0
36.0,16.0,66.6,18.0,2.0,,2.0,4.2,1.0,1
55.0,22.0,86.4,28.0,2.0,44.1,6.0,9.9,0.0,1
34.0,18.0,70.6,38.0,1.0,79.8,0.0,4.7,0.0,0
43.0,6.0,95.3,60.0,3.0,55.5,1.0,10.0,0.0,0
59.0,4.0,58.4,67.0,3.0,73.8,6.0,8.9,0.0,0
57.0,15.0,73.1,23.0,3.0,84.5,7.0,3.2,0.0,1
48.0,,62.2,81.0,2.0,56.7,0.0,6.4,0.0,0
48.0,9.0,57.9,54.0,0.0,62.7,7.0,6.9,1.0,0
42.0,15.0,79.1,31.0,2.0,99.5,6.0,2.1,0.0,1
23.0,19.0,98.7,56.0,2.0,52.6,8.0,1.5,1.0,1
38.0,12.0,85.7,90.0,4.0,41.1,4.0,1.6,0.0,0
37.0,6.0,71.7,88.0,2.0,53.0,8.0,7.0,0.0,0
37.0,24.0,53.9,15.0,3.0,75.4,9.0,1.2,1.0,1
37.0,21.0,93.6,57.0,0.0,75.0,4.0,6.3,1.0,1
42.0,12.0,65.7,26.0,4.0,47.2,1.0,1.2,0.0,0
55.0,5.0,89.3,47.0,4.0,45.0,3.0,3.0,0.0,0
57.0,16.0,96.8,35.0,3.0,96.5,9.0,3.8,0.0,1
43.0,6.0,54.8,6.0,4.0,51.6,1.0,7.5,0.0,0
51.0,15.0,85.3,88.0,2.0,99.4,9.0,4.0,0.0,1
44.0,5.0,62.3,48.0,3.0,87.9,6.0,8.2,0.0,1
53.0,2.0,64.9,51.0,3.0,50.7,2.0,3.1,1.0,0
25.0,10.0,89.1,4.0,3.0,58.6,4.0,6.4,0.0,1
35.0,12.0,88.7,14.0,3.0,48.5,5.0,9.2,0.0,0
36.0,24.0,65.5,70.0,3.0,72.1,8.0,6.7,0.0,1
38.0,18.0,52.4,34.0,1.0,80.5,1.0,8.0,1.0,1
31.0,10.0,82.3,34.0,4.0,78.2,0.0,8.4,1.0,1
57.0,24.0,65.7,21.0,0.0,60.6,9.0,3.6,0.0,0
28.0,3.0,75.0,53.0,1.0,65.9,0.0,8.1,1.0,1
33.0,11.0,64.9,41.0,4.0,96.4,7.0,6.0,0.0,1
24.0,16.0,76.8,32.0,2.0,86.7,2.0,1.5,1.0,1
39.0,2.0,63.7,53.0,3.0,41.2,9.0,4.7,0.0,0
51.0,19.0,56.5,80.0,1.0,98.4,2.0,5.5,0.0,1
40.0,13.0,79.9,54.0,1.0,44.4,9.0,1.6,0.0,0
30.0,19.0,95.4,35.0,3.0,87.6,2.0,4.4,0.0,1
57.0,24.0,69.0,73.0,3.0,66.1,2.0,8.0,0.0,1
26.0,22.0,83.5,76.0,4.0,80.2,9.0,3.1,0.0,1
42.0,8.0,83.1,67.0,4.0,79.7,2.0,6.7,0.0,1
27.0,7.0,53.0,71.0,0.0,66.5,7.0,4.3,0.0,0
46.0,13.0,64.9,88.0,3.0,82.3,1.0,5.2,1.0,1
37.0,11.0,63.0,88.0,1.0,48.5,8.0,,0.0,0
25.0,10.0,61.9,52.0,3.0,71.8,8.0,4.3,0.0,1
45.0,6.0,86.2,95.0,0.0,67.5,1.0,4.8,0.0,0
50.0,10.0,72.8,7.0,0.0,50.5,3.0,9.5,0.0,0
31.0,14.0,69.0,26.0,4.0,44.5,4.0,6.5,0.0,0
33.0,2.0,96.3,27.0,0.0,55.9,6.0,5.7,1.0,0
22.0,17.0,58.8,5.0,2.0,97.6,5.0,4.8,0.0,1
52.0,23.0,91.9,63.0,2.0,49.9,7.0,2.9,0.0,0
22.0,10.0,73.2,17.0,0.0,63.0,9.0,4.0,1.0,1
43.0,,54.1,64.0,1.0,61.9,3.0,6.0,0.0,0
55.0,15.0,69.9,75.0,3.0,41.7,7.0,6.0,,1
31.0,4.0,79.8,80.0,0.0,75.6,9.0,3.0,1.0,0
51.0,17.0,50.5,3.0,4.0,95.4,7.0,8.4,0.0,1
41.0,16.0,86.3,30.0,1.0,67.0,7.0,2.1,0.0,1
59.0,5.0,59.0,89.0,3.0,55.5,6.0,3.4,0.0,0
46.0,15.0,84.4,14.0,1.0,87.1,9.0,5.5,0.0,0
59.0,5.0,96.0,40.0,3.0,71.1,7.0,1.8,0.0,0
55.0,5.0,93.0,71.0,2.0,96.7,5.0,1.5,,0
40.0,23.0,70.7,96.0,3.0,45.3,1.0,3.8,0.0,0
51.0,10.0,86.4,59.0,3.0,94.4,7.0,5.5,0.0,1
49.0,12.0,58.9,30.0,3.0,75.7,1.0,3.2,1.0,0
50.0,19.0,80.6,94.0,3.0,87.6,2.0,5.9,1.0,1
39.0,12.0,61.6,68.0,2.0,84.0,5.0,4.0,0.0,0
24.0,20.0,77.2,13.0,0.0,70.3,5.0,7.1,0.0,1
31.0,23.0,72.9,36.0,3.0,59.8,9.0,6.3,0.0,0
57.0,9.0,98.5,7.0,4.0,70.7,1.0,2.7,0.0,1
22.0,5.0,95.9,78.0,3.0,84.7,3.0,8.4,0.0,1
24.0,22.0,74.8,57.0,0.0,56.5,3.0,4.3,1.0,0
47.0,3.0,53.4,65.0,3.0,77.5,0.0,6.9,1.0,1
53.0,19.0,72.3,31.0,3.0,98.4,6.0,2.9,,1
47.0,23.0,85.9,82.0,4.0,86.5,1.0,4.4,0.0,1
38.0,9.0,65.7,14.0,4.0,80.8,0.0,1.6,0.0,0
24.0,18.0,85.5,38.0,0.0,94.7,5.0,6.3,1.0,1
40.0,16.0,,6.0,3.0,77.3,7.0,8.5,0.0,1
29.0,17.0,98.2,1.0,1.0,84.1,0.0,9.5,1.0,1
27.0,12.0,73.2,82.0,1.0,95.1,4.0,4.7,1.0,0
59.0,2.0,80.8,96.0,3.0,93.5,5.0,6.9,0.0,0
23.0,6.0,87.7,14.0,2.0,82.7,4.0,8.1,0.0,1
28.0,5.0,53.0,99.0,1.0,,8.0,6.3,0.0,0
25.0,,61.1,84.0,2.0,56.0,8.0,5.8,0.0,1
47.0,22.0,84.1,6.0,2.0,63.3,5.0,7.4,0.0,0
25.0,24.0,76.5,2.0,0.0,64.6,2.0,5.4,0.0,0
58.0,9.0,95.5,94.0,2.0,66.8,6.0,2.9,1.0,1
30.0,7.0,93.7,40.0,1.0,,5.0,2.7,1.0,1
51.0,13.0,67.5,2.0,3.0,59.8,6.0,5.7,0.0,1
28.0,6.0,89.2,99.0,3.0,90.7,3.0,3.4,1.0,1
26.0,2.0,80.2,65.0,0.0,54.9,5.0,8.9,0.0,0
34.0,15.0,86.9,3.0,2.0,94.1,9.0,1.2,1.0,1
38.0,16.0,74.8,77.0,3.0,56.6,2.0,6.5,0.0,1
53.0,5.0,50.1,15.0,4.0,40.3,0.0,8.0,0.0,0
46.0,6.0,65.9,5.0,1.0,65.9,8.0,6.2,0.0,0
25.0,14.0,82.7,33.0,1.0,68.7,1.0,2.3,0.0,0
23.0,12.0,70.2,85.0,4.0,86.7,3.0,5.3,1.0,1
37.0,19.0,64.5,39.0,4.0,75.0,0.0,,0.0,0
47.0,24.0,99.1,52.0,2.0,58.1,7.0,5.1,0.0,1
,18.0,61.6,5.0,2.0,46.6,0.0,,0.0,0
58.0,23.0,51.7,3.0,1.0,90.1,8.0,6.6,0.0,0
49.0,19.0,68.8,18.0,3.0,49.8,3.0,2.7,0.0,0
31.0,3.0,97.1,82.0,3.0,69.4,6.0,7.3,0.0,1
27.0,18.0,66.6,66.0,2.0,81.2,4.0,9.6,1.0,1
57.0,14.0,,65.0,3.0,82.8,4.0,8.5,0.0,1
22.0,20.0,56.8,65.0,4.0,47.1,3.0,8.7,0.0,1
48.0,5.0,58.5,58.0,0.0,91.1,3.0,8.6,1.0,0
,4.0,55.2,11.0,0.0,55.2,4.0,5.8,0.0,0
28.0,20.0,74.5,57.0,1.0,51.1,5.0,9.0,0.0,0
50.0,16.0,58.3,8.0,0.0,87.3,7.0,3.5,0.0,0
48.0,10.0,53.9,54.0,3.0,83.2,2.0,1.8,0.0,0
36.0,16.0,97.6,86.0,3.0,92.8,5.0,2.6,0.0,1
49.0,13.0,95.8,21.0,1.0,83.8,1.0,6.1,0.0,1
42.0,24.0,78.4,86.0,3.0,99.0,1.0,2.4,0.0,1
41.0,20.0,85.4,78.0,2.0,55.7,9.0,8.5,1.0,1
35.0,19.0,71.9,10.0,4.0,,2.0,8.1,0.0,1
58.0,19.0,89.1,5.0,0.0,83.0,0.0,1.1,0.0,0
57.0,13.0,56.6,33.0,1.0,47.5,6.0,2.1,0.0,0
52.0,16.0,50.5,60.0,2.0,88.4,5.0,1.6,0.0,0
50.0,13.0,75.8,24.0,3.0,64.7,1.0,6.5,1.0,1
37.0,4.0,53.4,3.0,2.0,68.8,7.0,4.2,0.0,0
32.0,7.0,90.8,6.0,0.0,62.4,0.0,1.8,0.0,0
43.0,19.0,67.0,25.0,4.0,90.5,3.0,7.6,0.0,1
56.0,19.0,99.1,43.0,1.0,43.1,8.0,6.4,0.0,1
30.0,2.0,60.0,83.0,2.0,90.8,0.0,5.7,0.0,0
37.0,10.0,81.8,70.0,4.0,89.8,9.0,2.5,0.0,1
22.0,23.0,82.0,92.0,1.0,55.1,1.0,9.2,0.0,1
50.0,13.0,96.5,34.0,0.0,52.4,3.0,6.2,1.0,0
28.0,14.0,84.4,32.0,4.0,72.5,8.0,3.5,0.0,1
50.0,16.0,92.5,79.0,4.0,62.6,9.0,3.6,0.0,1
24.0,5.0,82.0,94.0,3.0,54.2,6.0,2.2,0.0,0
37.0,4.0,,52.0,1.0,66.0,4.0,3.7,1.0,0
23.0,24.0,90.8,97.0,0.0,80.9,0.0,3.6,0.0,1
22.0,12.0,97.3,82.0,3.0,72.2,7.0,8.9,0.0,1
23.0,20.0,65.5,75.0,0.0,97.8,5.0,7.6,0.0,1
48.0,10.0,84.2,89.0,1.0,80.6,3.0,3.7,0.0,0
40.0,3.0,78.8,,4.0,61.3,,6.5,0.0,1
24.0,11.0,94.0,,4.0,98.0,5.0,1.3,0.0,1
49.0,21.0,83.6,89.0,2.0,65.7,6.0,2.6,0.0,0
32.0,21.0,95.3,87.0,2.0,45.5,9.0,4.5,1.0,1
59.0,12.0,97.8,33.0,3.0,55.7,4.0,5.3,0.0,1
46.0,18.0,,32.0,2.0,55.0,4.0,3.0,0.0,0
52.0,21.0,53.7,6.0,3.0,64.7,3.0,9.7,1.0,1
59.0,12.0,55.6,49.0,2.0,,0.0,1.2,1.0,0
38.0,11.0,99.3,36.0,1.0,46.6,8.0,1.5,0.0,0
28.0,1.0,78.0,57.0,3.0,91.8,6.0,5.9,1.0,1
56.0,23.0,60.8,78.0,1.0,74.5,8.0,9.6,0.0,0
25.0,12.0,96.4,38.0,1.0,63.0,3.0,5.6,1.0,1
51.0,11.0,,3.0,2.0,65.3,5.0,4.1,0.0,0
36.0,20.0,69.7,19.0,1.0,70.8,5.0,2.3,0.0,0
45.0,15.0,66.2,32.0,0.0,77.2,7.0,7.5,0.0,0
38.0,20.0,60.0,16.0,4.0,58.5,2.0,2.3,1.0,1
38.0,17.0,58.0,56.0,1.0,50.5,8.0,1.8,0.0,0
44.0,6.0,81.5,19.0,4.0,96.5,8.0,7.7,0.0,1
53.0,20.0,66.7,80.0,2.0,45.2,2.0,2.3,0.0,1
51.0,22.0,79.3,66.0,2.0,68.4,4.0,2.1,0.0,1
56.0,15.0,51.2,62.0,2.0,85.3,5.0,2.8,1.0,0
33.0,15.0,89.6,80.0,2.0,96.7,8.0,1.9,1.0,1
30.0,15.0,68.0,38.0,2.0,40.5,9.0,5.0,0.0,1
25.0,1.0,54.2,23.0,3.0,50.5,8.0,3.0,0.0,0
48.0,1.0,62.4,74.0,0.0,41.3,4.0,6.9,0.0,0
37.0,7.0,,0.0,2.0,61.4,0.0,8.2,1.0,0
59.0,6.0,66.6,84.0,3.0,75.2,2.0,3.4,0.0,0
50.0,24.0,65.2,13.0,2.0,46.0,1.0,6.5,0.0,0
47.0,2.0,61.7,55.0,3.0,66.9,3.0,3.1,0.0,0
,19.0,60.9,98.0,1.0,50.2,5.0,3.5,0.0,1
36.0,12.0,62.4,53.0,2.0,62.0,0.0,2.1,0.0,0
47.0,9.0,71.0,24.0,1.0,67.4,1.0,7.4,0.0,0
22.0,7.0,79.8,17.0,4.0,57.6,6.0,5.3,1.0,1
57.0,11.0,51.5,68.0,2.0,65.3,6.0,7.5,0.0,0
38.0,19.0,51.1,4.0,4.0,47.3,9.0,6.1,0.0,1
53.0,14.0,55.1,59.0,2.0,97.5,7.0,2.5,0.0,0
54.0,7.0,54.4,79.0,0.0,71.7,5.0,8.0,0.0,0
33.0,17.0,92.1,60.0,2.0,44.1,0.0,6.3,0.0,1
25.0,21.0,99.5,28.0,4.0,90.3,0.0,4.6,1.0,1
31.0,20.0,61.5,96.0,1.0,95.4,5.0,7.6,0.0,1
55.0,12.0,91.8,84.0,4.0,,4.0,3.4,1.0,1
25.0,11.0,52.7,86.0,,43.6,4.0,6.6,0.0,0
36.0,1.0,69.2,23.0,2.0,86.9,4.0,5.4,,0
59.0,4.0,55.5,73.0,4.0,87.0,2.0,2.6,1.0,1
,5.0,87.2,12.0,2.0,57.7,1.0,8.9,0.0,0
45.0,18.0,90.8,51.0,1.0,97.3,8.0,3.0,0.0,1
35.0,23.0,53.4,56.0,4.0,41.4,9.0,4.9,0.0,1
56.0,14.0,85.4,48.0,4.0,95.6,,5.4,0.0,1
35.0,3.0,83.5,66.0,4.0,50.9,8.0,9.6,0.0,1
49.0,18.0,83.3,7.0,1.0,85.7,7.0,1.7,0.0,1
23.0,17.0,76.5,63.0,0.0,93.9,7.0,8.7,0.0,0
25.0,14.0,73.8,20.0,4.0,83.5,5.0,6.8,0.0,1
28.0,2.0,76.5,88.0,3.0,60.8,6.0,1.6,0.0,0
26.0,13.0,71.7,79.0,3.0,88.6,5.0,7.9,0.0,1
47.0,14.0,77.7,25.0,1.0,76.3,2.0,5.0,1.0,0
39.0,7.0,59.1,45.0,4.0,63.3,7.0,3.3,1.0,0
50.0,9.0,58.8,28.0,3.0,57.5,0.0,4.9,1.0,0
53.0,19.0,97.7,55.0,4.0,43.5,2.0,4.0,1.0,1
54.0,,87.3,57.0,0.0,69.4,6.0,2.7,0.0,0
35.0,16.0,88.6,55.0,0.0,62.2,4.0,3.9,1.0,1
42.0,18.0,60.2,87.0,3.0,83.3,6.0,7.3,1.0,1
56.0,3.0,72.6,66.0,3.0,92.8,7.0,6.7,1.0,1
37.0,17.0,79.6,22.0,4.0,46.5,5.0,5.3,0.0,1
26.0,20.0,98.3,0.0,4.0,,3.0,9.6,0.0,1
56.0,12.0,51.4,21.0,3.0,82.5,6.0,6.6,0.0,0
43.0,19.0,84.6,80.0,,69.5,8.0,3.6,1.0,1
53.0,24.0,91.1,21.0,1.0,86.1,0.0,5.2,0.0,0
42.0,2.0,77.8,49.0,2.0,85.1,9.0,4.5,0.0,1
45.0,17.0,78.3,90.0,0.0,46.0,0.0,2.0,0.0,0
59.0,6.0,73.9,64.0,4.0,55.0,8.0,9.7,0.0,1
32.0,17.0,56.0,43.0,2.0,67.1,1.0,8.8,1.0,0
