annual_income,monthly_spend,avg_basket_size,purchase_frequency,discount_usage_pct,loyalty_points,online_orders_pct,return_rate_pct,customer_age,months_active
177058.85,2116.46,,4.93,75.52,684.03,28.88,5.01,40.57,17.8
163490.06,1708.92,362.59,4.36,73.51,743.79,28.28,3.5,52.85,13.51
173572.28,1594.14,329.17,4.32,84.4,1067.35,15.41,7.26,30.09,14.99
188258.63,2044.63,338.96,3.38,83.98,803.92,17.13,7.24,58.7,22.2
168725.51,1948.62,304.63,2.44,80.2,,13.05,6.2,51.54,19.35
163555.59,2026.22,342.59,3.5,75.53,659.7,17.57,5.97,47.67,14.79
184873.74,1995.18,419.6,4.28,72.15,878.29,37.93,1.9,51.67,16.96
184899.33,2775.07,327.68,3.56,80.54,723.09,27.84,9.58,54.19,19.65
169861.14,1600.93,398.28,4.29,,765.65,22.38,4.44,46.78,18.12
170579.23,1403.02,309.68,3.77,67.84,746.25,14.66,6.59,51.19,16.81
184641.0,2099.71,387.94,4.43,63.39,907.98,21.9,6.67,37.16,17.73
151038.31,1887.07,,3.02,84.88,914.27,34.86,2.92,51.5,5.92
151850.72,2094.82,367.6,4.19,69.23,666.44,33.81,,49.86,18.09
165631.12,2175.16,350.36,3.36,78.23,705.91,27.98,5.8,56.51,12.71
175731.06,2385.23,382.08,2.46,74.0,691.12,27.86,1.91,46.39,19.82
186218.15,1547.83,221.62,3.83,98.18,827.5,15.83,4.82,47.45,18.67
209507.12,1832.98,279.01,5.54,78.54,936.0,23.79,0.21,37.61,21.74
197153.19,2128.63,370.85,,60.1,829.5,34.44,5.02,45.0,21.79
176801.23,2231.14,247.82,4.12,84.4,471.4,24.6,7.75,49.89,26.6
179619.68,2658.03,323.47,4.8,71.9,913.96,42.99,5.0,50.65,8.08
159949.41,2286.71,347.28,6.3,73.39,597.65,39.64,2.07,58.71,17.37
179629.74,1982.96,308.59,3.51,69.62,692.71,26.37,3.89,48.69,7.8
174226.83,1732.87,315.42,3.37,76.56,829.76,27.88,6.23,44.26,20.45
186454.37,1830.71,363.58,2.83,76.46,787.42,47.78,5.33,49.45,17.16
163455.38,1822.19,400.46,5.14,69.84,930.91,36.78,5.9,,15.65
190386.93,2196.57,302.08,3.13,70.93,708.39,30.56,4.66,55.6,19.34
210654.78,2077.1,321.25,3.63,75.81,655.01,31.49,3.47,39.45,12.74
177824.8,1602.91,313.44,2.15,56.26,753.25,31.19,5.25,41.76,27.24
188034.23,1869.23,228.93,4.88,63.47,946.55,29.86,5.14,36.4,16.78
193802.88,2263.26,357.09,5.16,88.36,,21.43,7.05,45.66,18.38
171975.59,2105.5,396.74,4.85,77.62,813.07,26.78,4.06,50.16,17.36
,2170.59,400.83,2.39,70.8,998.89,,5.1,58.23,22.61
180251.85,2114.88,306.46,4.61,61.43,971.73,35.8,4.71,44.54,11.99
181953.52,2487.93,287.42,2.33,74.55,918.27,28.94,9.55,43.2,22.14
164539.8,2070.81,351.08,4.06,82.88,623.3,36.2,3.49,23.65,15.41
180490.2,1884.19,391.46,4.21,96.11,917.49,19.8,4.23,46.79,15.45
189959.97,1725.27,357.74,4.31,90.14,769.65,41.38,3.09,45.22,22.4
209022.87,2074.88,364.47,4.53,67.9,740.76,40.38,7.61,45.13,16.66
199185.42,1267.79,407.09,,71.03,697.62,17.4,7.76,57.05,21.07
223063.65,1944.71,313.04,2.04,63.23,774.24,25.95,4.57,49.37,21.16
164653.05,1938.25,339.0,4.54,68.27,706.14,26.82,7.37,41.67,16.25
197446.41,1590.66,431.73,4.1,73.3,825.46,18.5,5.66,37.75,
183666.84,1721.52,340.16,3.1,72.06,774.06,27.92,,35.74,15.58
223796.06,2242.9,286.63,2.43,91.44,833.08,34.46,3.01,41.44,17.9
163834.03,2069.21,316.53,5.54,64.48,882.99,,5.32,47.99,20.37
163205.56,2030.54,303.09,5.23,74.64,755.85,16.3,8.74,28.12,13.22
168012.15,2091.9,367.86,4.71,58.49,689.41,36.18,7.95,43.92,20.2
137522.09,2027.79,305.2,3.32,77.65,499.04,23.67,6.61,51.41,19.59
169484.9,2372.86,363.55,1.48,64.27,915.6,24.51,,36.72,10.56
164817.35,2037.03,313.2,4.76,83.82,811.81,43.45,9.87,43.57,14.27
183007.88,1562.54,243.83,4.37,72.67,773.57,33.17,6.57,37.07,14.54
186835.12,2489.04,365.33,3.63,63.78,975.79,23.53,3.68,23.33,15.78
217523.42,2111.1,357.42,5.12,58.18,606.72,20.49,7.43,38.6,13.22
199008.48,1823.22,375.89,4.85,67.17,808.44,37.73,4.85,36.49,22.7
168461.93,1623.98,316.35,4.18,76.92,655.39,37.18,5.98,51.2,23.3
162031.71,2118.77,311.02,4.04,78.37,898.4,25.95,5.24,48.84,14.06
189838.38,1964.85,370.07,4.05,71.01,466.08,19.93,3.58,,12.23
153595.34,2472.24,425.95,4.68,82.41,920.6,33.08,5.62,55.34,17.93
216629.18,1896.23,350.56,3.14,65.91,914.4,34.75,6.93,50.8,24.65
203588.8,1748.79,371.23,4.43,51.58,661.55,27.02,6.48,42.95,28.77
170616.49,2268.74,333.92,3.08,77.26,809.95,21.17,5.96,47.64,14.63
145737.31,2277.58,272.82,5.34,85.32,664.77,30.2,4.6,37.44,6.63
207077.45,2050.6,398.37,4.53,85.39,864.14,33.69,1.68,25.3,10.56
177709.2,2202.91,395.42,3.31,64.6,923.03,26.1,4.91,45.73,9.09
204756.33,1988.69,385.54,4.08,70.64,649.25,32.1,6.11,34.09,20.08
148111.45,2070.16,340.9,3.15,80.79,605.49,32.89,0.68,43.19,18.49
168012.5,2349.5,379.85,5.5,69.98,964.47,39.16,4.87,48.29,19.09
180104.87,2187.6,394.69,5.62,75.84,1091.18,26.63,4.81,29.45,23.63
180939.61,1949.22,431.01,4.7,69.27,874.17,20.89,3.17,46.65,26.14
170998.69,2405.71,399.43,5.56,66.28,885.27,29.46,6.52,51.61,22.21
192457.0,1290.54,353.19,4.15,67.83,,43.5,6.89,28.37,21.68
158647.59,2615.62,284.59,4.76,82.65,827.0,15.9,8.63,,10.63
177152.41,1488.21,357.78,5.22,75.11,852.61,11.5,4.94,60.19,15.46
182405.91,,362.83,3.99,85.18,772.61,29.14,7.58,42.96,24.92
190288.78,1987.72,385.45,4.07,79.16,1002.48,26.97,3.36,50.92,15.25
194232.3,1956.06,417.69,4.93,87.85,826.51,28.33,4.26,36.96,23.53
157507.16,2301.92,345.24,4.65,81.54,845.84,28.04,6.36,,18.62
149317.72,1682.65,455.05,3.24,81.07,775.71,38.04,3.69,49.08,21.92
205553.54,2078.23,262.04,1.81,74.04,790.95,29.66,4.68,46.74,13.64
186646.28,1826.54,370.97,3.82,99.07,982.81,36.56,6.68,46.29,21.82
165030.27,2088.54,310.07,1.9,75.9,821.89,10.18,4.99,48.16,14.8
211023.04,1980.57,254.64,3.01,59.21,825.39,25.77,3.16,44.49,19.15
182313.49,2027.88,339.91,3.13,77.14,827.33,23.48,3.82,37.22,17.85
203585.94,1835.02,277.14,3.43,67.14,745.32,11.72,4.45,43.82,23.96
181350.37,1846.98,341.93,4.82,83.14,588.81,30.83,6.18,44.62,22.16
221214.96,2086.18,351.74,5.04,80.81,1035.89,29.2,4.35,35.61,9.17
,2283.11,405.93,4.51,73.47,960.24,26.26,0.1,44.12,13.95
175020.72,1820.52,274.62,4.63,67.9,987.36,28.99,6.57,44.51,14.82
199431.42,1739.37,395.42,4.66,76.17,639.12,30.83,6.29,40.84,21.46
192907.52,2184.04,354.9,1.5,69.87,1016.74,38.1,2.87,47.82,15.52
207372.63,1990.25,401.44,4.01,81.3,1095.03,35.14,2.73,49.72,12.55
160701.53,2249.15,328.41,2.2,79.45,956.72,32.63,7.7,39.69,11.18
193721.03,1728.26,283.39,4.51,98.49,1047.17,48.46,4.52,46.19,21.64
201168.49,1466.17,289.13,1.91,71.44,919.68,24.34,6.51,52.27,7.63
144825.21,1840.1,285.41,3.82,72.57,673.01,19.12,3.61,36.92,23.28
156334.83,1770.09,373.89,4.55,73.76,876.14,39.39,6.31,31.69,11.57
139215.36,1976.36,423.85,2.88,74.11,646.95,44.93,3.15,37.47,15.76
174611.86,1808.95,321.75,4.96,83.22,710.39,24.92,5.84,49.22,12.16
,2222.31,381.46,4.51,,847.44,41.02,5.71,41.35,13.4
210047.14,1913.55,273.83,4.38,90.78,827.3,25.73,0.87,35.09,16.88
181481.9,2045.14,359.02,4.7,79.66,869.46,34.68,5.25,55.16,17.32
212572.31,2047.29,383.43,3.64,71.11,531.19,35.12,3.56,35.56,10.27
152397.97,2058.49,277.59,4.15,69.07,776.86,24.95,7.19,43.64,15.97
145932.35,1992.76,339.81,4.01,83.33,882.35,44.77,5.47,50.89,18.52
178889.05,2153.18,385.8,3.99,75.23,912.26,45.69,4.51,50.36,20.34
187681.31,1761.3,203.31,3.33,75.07,922.07,21.83,8.04,48.34,7.79
179346.11,2419.83,416.77,,70.21,837.69,31.61,1.19,39.66,15.61
138651.16,1929.04,367.68,3.66,74.51,743.12,37.32,8.85,49.46,7.73
178217.6,1606.54,385.84,3.61,69.89,875.22,14.94,8.75,45.12,15.46
153910.61,2056.42,329.36,3.26,85.89,755.04,30.21,4.22,48.25,15.85
193393.45,1744.65,263.86,4.85,80.74,935.16,16.77,6.78,55.97,21.15
187331.96,2199.6,376.7,2.83,73.6,864.1,35.34,5.97,35.45,22.87
161202.4,,345.87,3.83,73.48,790.74,30.69,0.03,48.08,12.89
169722.66,1764.03,351.61,5.17,75.74,684.65,27.01,,46.14,19.47
158815.73,2099.71,404.38,4.91,74.96,967.92,17.46,2.47,52.55,21.28
178746.42,1473.35,388.1,5.22,67.34,883.86,25.21,2.29,59.23,14.26
199102.85,2136.17,446.06,3.41,59.79,1115.45,34.15,4.43,58.98,21.87
160285.48,1734.29,357.69,4.78,68.62,878.93,29.67,4.5,51.68,18.68
190080.93,1812.55,315.44,2.94,73.97,891.49,39.54,7.43,40.21,16.63
169394.85,1669.61,340.58,3.72,69.1,580.21,39.02,3.5,41.62,18.71
164142.54,2219.65,370.78,3.82,81.55,846.57,38.68,4.21,50.77,10.1
177859.39,2302.19,400.79,3.42,73.17,752.52,25.7,7.73,34.71,18.7
159295.15,2007.02,276.65,3.64,89.99,923.96,32.36,4.63,43.13,13.77
168927.01,1740.67,350.43,3.51,,850.2,22.28,3.97,39.09,18.14
156042.44,2476.86,430.48,3.02,76.13,947.79,19.92,6.71,,15.97
219294.5,1774.88,337.99,4.86,72.69,1119.89,39.45,6.06,46.98,19.44
180705.27,1351.39,396.55,3.82,78.52,680.25,20.51,5.2,51.32,23.96
166005.49,2137.52,374.66,4.2,83.53,942.01,19.65,6.85,49.8,18.64
184279.6,1668.57,397.79,4.16,79.87,902.54,30.84,2.5,45.95,23.0
177753.44,2296.58,309.51,4.05,58.75,1096.89,27.83,3.84,42.18,12.89
175580.61,1885.66,309.73,4.09,79.0,905.81,28.53,9.0,40.8,
192283.33,2181.11,351.01,3.69,66.91,890.21,48.45,0.0,51.97,12.94
195150.15,2420.45,273.39,5.42,72.52,927.72,22.04,3.65,40.91,11.73
169389.98,1637.34,336.51,4.76,80.51,938.19,33.96,2.63,40.68,16.63
168483.64,1830.22,362.64,4.02,66.04,1018.16,30.69,5.14,48.29,15.78
174498.97,1977.3,439.23,3.55,84.25,677.09,38.07,6.21,37.15,10.09
133961.58,2461.27,370.14,3.88,72.17,741.15,23.71,7.21,45.68,12.36
149696.18,1802.49,381.26,4.42,92.37,1060.29,28.2,4.18,40.77,1.0
207337.49,1821.65,408.22,5.5,75.55,506.19,,3.15,39.63,11.24
212899.35,2143.44,301.77,2.63,88.64,787.29,18.53,2.1,43.0,14.7
175019.28,1826.83,341.75,4.66,84.58,822.43,15.56,5.1,51.04,25.45
191531.14,2045.76,471.27,5.13,70.11,773.46,29.83,9.25,46.41,21.57
186225.0,1534.54,346.04,2.51,64.59,1037.14,40.7,3.82,47.34,19.62
241577.62,2664.3,405.82,3.82,75.91,871.39,27.18,4.86,51.07,28.83
202391.5,1595.69,398.19,2.94,70.34,741.9,28.28,5.27,49.99,9.04
177441.65,1903.47,276.09,4.43,87.64,704.84,39.21,4.15,43.57,17.66
160889.19,1990.26,365.52,3.64,73.03,842.27,28.81,7.85,49.45,28.18
147871.07,2573.81,357.34,3.87,,974.89,36.22,7.42,43.65,15.46
184069.27,1602.55,366.5,3.59,63.83,820.76,51.33,6.64,48.51,13.86
164872.99,2595.11,312.29,4.72,78.35,779.84,25.38,6.92,53.33,22.09
151554.93,2227.15,294.15,4.23,65.61,695.71,28.58,3.63,49.17,15.22
167068.54,2125.13,326.2,4.23,78.54,856.11,33.17,2.7,35.03,
158369.04,1704.61,345.11,4.16,79.64,847.79,41.93,3.65,41.03,22.16
213742.83,2171.34,409.25,4.57,69.0,691.37,29.08,5.56,50.18,17.05
197632.8,1782.95,440.87,3.74,82.65,953.96,35.83,4.35,27.76,22.9
179840.55,2380.0,419.83,5.7,72.8,1055.91,32.78,6.14,47.59,16.82
209598.88,1708.68,393.01,2.77,63.23,807.35,29.42,5.22,47.14,18.66
181547.37,1966.05,299.78,2.27,87.36,845.32,26.64,2.32,66.82,20.93
162774.32,1833.42,329.56,2.19,67.61,634.26,25.13,7.48,48.46,16.05
210462.48,1703.74,360.5,1.92,79.06,910.58,54.52,3.98,44.13,25.55
190778.2,2222.4,318.38,4.67,78.41,869.63,17.67,6.57,54.31,18.35
159255.08,2160.64,378.86,4.55,78.11,751.08,18.43,3.3,42.24,19.45
176193.23,2362.7,386.02,5.21,77.97,688.48,31.96,3.24,45.34,11.42
162487.63,1466.04,376.81,2.94,67.24,1077.14,31.63,3.14,45.71,14.78
152344.01,2319.25,401.26,4.75,88.53,857.42,33.41,2.14,49.8,18.81
198523.55,2751.63,304.77,4.06,82.65,662.35,23.0,2.18,37.61,22.34
218188.33,1864.51,396.64,4.17,78.8,928.33,21.79,5.76,51.67,25.06
152028.65,2568.54,315.22,4.63,64.34,834.45,27.72,3.14,40.79,12.7
191259.38,1921.05,302.95,3.24,67.17,808.83,37.26,5.69,61.48,13.87
166987.15,1588.28,376.61,6.59,80.26,946.78,21.86,5.2,32.9,11.85
170257.49,1908.31,410.79,5.33,58.97,408.09,31.21,6.76,38.94,20.47
168152.12,2314.46,374.4,3.47,77.71,528.94,25.9,2.96,28.77,25.07
162720.18,1748.55,351.04,2.91,64.35,1006.88,17.8,7.12,68.72,17.21
180970.43,1819.9,365.51,3.91,68.06,780.66,19.75,3.19,35.18,18.29
163381.0,2178.06,356.82,4.18,63.71,735.98,37.28,0.0,51.08,18.66
185409.14,2000.92,293.7,5.07,76.97,599.34,25.17,5.38,50.82,15.65
178995.24,2175.39,287.87,2.83,83.93,829.08,39.95,3.25,37.75,11.89
175221.04,2071.35,346.06,4.29,77.78,847.59,29.7,8.0,51.18,23.3
161848.73,2143.89,353.99,2.47,78.66,1016.12,19.06,5.6,36.45,18.77
168464.57,1870.31,350.57,4.44,76.34,855.87,33.82,4.83,38.49,15.26
195107.82,2069.52,383.81,3.89,80.46,754.58,23.59,5.4,32.5,33.03
190018.34,1721.79,339.23,5.94,78.74,860.85,26.99,4.01,50.36,17.99
160448.9,2386.53,378.15,2.45,53.28,966.42,39.06,8.37,29.33,9.44
181986.65,1809.72,342.77,5.37,82.25,933.68,19.68,3.9,48.15,21.27
195027.74,2338.65,441.17,2.3,81.41,893.22,26.4,5.93,44.01,8.79
146611.89,1929.92,,2.67,72.1,841.19,21.33,3.36,58.94,20.33
190867.2,2060.6,467.04,2.32,59.21,712.8,20.48,5.0,45.26,20.2
166747.52,1851.51,367.6,4.25,76.94,645.08,26.21,2.53,51.78,24.9
191411.97,1695.2,339.32,2.83,77.61,621.35,23.14,5.46,49.09,12.99
164734.82,1476.57,305.03,2.65,71.48,859.09,27.81,5.13,44.17,16.53
143902.36,1683.4,277.86,4.2,76.49,874.74,35.11,6.1,53.92,17.65
147449.15,1902.83,300.43,4.45,83.57,964.15,23.99,5.94,48.04,22.33
180961.7,2063.56,306.02,4.04,94.18,884.26,18.25,5.06,52.19,20.17
185194.45,2303.11,369.74,3.84,76.18,957.63,35.13,9.08,37.58,20.59
161913.67,1866.27,,5.83,77.67,780.42,23.94,4.96,49.23,24.09
192771.85,1735.41,359.35,4.15,68.41,915.63,44.62,5.08,51.41,16.89
146769.6,1567.19,414.1,4.81,70.99,649.78,26.73,4.83,36.29,25.31
178678.4,2144.02,345.61,4.14,73.91,790.97,28.91,5.41,44.41,17.56
155779.68,2414.96,453.96,2.9,84.42,525.28,11.57,4.43,31.09,22.48
166963.28,2379.9,291.21,4.55,81.55,804.74,20.71,4.26,32.3,15.52
180947.97,2212.98,,3.34,90.43,983.72,11.77,6.5,44.52,20.98
162791.73,2191.56,323.03,3.91,63.08,810.53,32.35,4.9,59.4,23.79
172308.89,2509.29,396.83,4.31,64.41,908.27,29.35,7.11,60.02,12.59
200125.86,2099.62,238.01,2.06,83.82,840.98,35.04,1.21,42.56,22.72
168462.16,2193.84,277.84,2.39,86.59,714.44,36.46,8.05,37.39,18.89
196713.84,1903.76,344.63,4.91,75.27,772.0,37.69,6.79,52.42,28.19
157405.86,1591.39,427.57,3.34,39.28,976.95,28.2,4.9,28.97,16.68
190596.08,1794.85,361.29,3.38,69.05,907.5,30.68,4.84,41.77,19.47
208831.37,1997.25,282.42,4.17,77.68,707.36,34.63,,39.01,17.22
130567.11,2018.24,290.14,3.61,67.8,591.88,23.64,2.95,44.31,21.31
164062.09,2577.89,433.65,4.42,76.48,831.03,22.5,5.08,56.0,7.08
191541.44,2024.38,318.94,,90.19,712.72,42.32,5.31,24.29,10.95
175939.09,2353.65,302.85,4.2,86.41,773.38,15.55,0.91,47.48,21.34
187422.92,1869.48,423.87,3.3,81.47,581.84,34.0,5.7,47.75,18.13
167920.3,1906.5,400.55,4.19,74.48,956.11,32.73,2.3,44.51,7.98
181731.8,1601.3,413.7,5.11,71.04,785.45,21.01,7.17,47.33,14.83
176886.46,1777.3,302.5,3.43,81.06,808.2,24.66,7.68,49.11,16.04
203355.64,2158.09,273.74,4.92,75.2,675.06,27.15,8.02,46.27,15.57
185088.42,2002.27,356.66,3.95,75.48,758.39,31.73,4.36,28.72,22.66
186752.05,2282.88,366.76,4.73,62.59,818.37,32.81,4.33,37.89,24.28
171762.46,2054.38,368.23,4.13,69.28,708.01,29.75,1.05,57.78,6.81
170247.88,1894.26,423.91,3.97,81.01,767.62,31.51,6.36,35.66,17.4
171348.84,2644.49,263.31,4.35,66.19,1007.94,35.28,1.98,45.64,18.57
187889.04,1971.83,392.98,5.21,77.13,537.49,34.91,2.1,39.23,10.59
171580.31,2348.9,295.17,4.24,78.3,827.68,42.27,4.39,49.76,24.27
185795.5,1879.64,392.79,,78.77,682.18,38.35,2.79,43.38,19.85
221508.02,2212.88,326.25,3.63,79.48,1000.47,30.14,3.08,50.24,22.25
197422.49,2278.4,309.3,5.57,80.02,772.89,35.13,5.09,48.06,
173479.53,2062.55,319.5,4.64,70.01,642.93,33.39,6.76,41.88,14.11
204024.28,1293.66,,4.08,63.26,767.66,31.32,6.08,27.17,15.15
171838.49,2005.48,352.02,3.88,68.01,852.45,23.05,5.38,,17.45
139237.51,2369.14,311.37,4.98,80.84,1216.34,31.3,7.29,35.35,15.87
159838.27,2158.24,389.31,3.39,65.39,483.53,13.48,5.26,35.29,22.53
142584.16,2133.75,382.0,2.22,66.68,620.13,38.58,3.95,,31.33
172969.73,1483.32,434.41,4.07,66.63,995.78,32.8,3.46,61.2,20.91
180368.37,1783.86,368.32,5.19,60.23,573.66,28.73,6.1,25.28,8.26
213528.75,2123.41,376.03,5.59,65.82,801.44,26.63,2.8,32.95,18.78
186538.55,2123.11,420.0,3.89,83.0,727.5,35.24,5.7,46.86,12.06
175617.99,2364.4,318.62,4.04,69.27,703.94,44.7,4.14,42.97,15.96
196588.11,1956.54,275.59,4.52,61.01,774.17,33.0,3.32,48.63,17.82
135777.29,2121.75,360.0,3.74,70.91,750.1,45.22,3.29,44.63,16.7
184712.29,2004.91,278.87,4.52,79.08,958.56,36.27,6.93,55.54,12.82
195417.3,1703.92,472.7,3.91,60.35,999.24,23.56,3.28,49.56,20.61
150428.28,1323.26,422.77,5.01,82.63,863.95,33.9,4.44,52.02,8.03
202875.08,2129.3,458.2,4.72,63.47,764.59,33.12,4.06,53.14,19.93
186769.93,2052.18,353.12,4.81,71.84,838.77,23.55,7.12,35.46,13.49
171694.24,1814.55,377.53,3.79,71.73,920.75,,8.08,49.7,19.39
192655.64,1514.25,327.03,5.93,70.51,950.25,26.58,6.82,50.14,11.28
225413.86,2188.92,394.15,4.48,74.48,855.51,30.8,4.25,42.27,19.16
183637.33,1920.22,289.22,4.25,81.23,1029.15,27.76,5.68,42.22,24.89
184964.41,2167.06,222.85,3.24,74.67,707.52,32.15,3.18,42.44,15.03
170812.78,2559.21,310.46,3.9,70.15,970.99,33.45,5.42,37.96,14.92
163003.11,1357.57,277.23,4.11,78.66,905.65,40.14,1.49,,20.16
196606.72,1790.12,423.9,3.21,76.66,708.5,34.39,5.47,62.16,19.06
162878.32,1937.19,440.78,3.71,69.64,834.9,24.38,4.89,53.64,11.09
181431.32,2436.45,279.85,3.83,75.34,845.21,46.89,5.88,45.21,23.54
170446.85,1509.08,,4.06,68.98,778.7,24.44,4.98,33.26,22.04
189579.6,,397.57,2.24,68.07,777.06,26.9,6.67,49.37,24.41
186673.24,2040.76,271.51,3.86,81.45,571.28,34.78,3.47,42.09,20.73
200750.8,1971.2,330.49,3.62,78.58,696.61,53.16,6.51,43.75,27.44
169799.67,1940.58,320.99,3.98,81.16,764.24,33.21,5.94,62.98,8.64
174602.5,1869.12,387.4,5.04,80.08,714.11,24.87,7.18,60.18,25.62
160424.73,2314.44,288.56,6.05,67.9,671.65,16.89,7.31,26.08,16.05
171114.13,1679.44,345.06,4.68,83.01,959.16,16.35,3.1,47.92,15.28
187546.01,2103.62,315.7,2.77,72.62,784.41,30.09,6.03,46.32,14.43
195139.77,1884.75,373.67,3.65,82.43,1125.01,34.36,2.67,47.84,20.55
161556.69,1771.36,339.16,4.6,74.0,833.41,18.64,7.32,40.54,22.0
197392.12,2775.79,323.24,4.48,77.51,956.02,31.78,3.29,45.02,
207112.76,2125.72,339.34,4.99,77.75,768.78,19.49,4.24,36.25,19.37
188268.7,2183.98,,3.9,81.51,700.75,22.6,5.44,53.3,31.82
217535.92,2341.33,329.16,3.64,61.92,839.43,35.05,,53.06,14.65
164524.22,1573.6,297.95,5.75,62.39,994.33,24.02,5.74,58.13,16.03
155106.91,2525.69,379.17,4.06,80.37,786.64,40.48,6.53,38.81,25.1
144425.6,1247.31,342.82,2.98,77.85,867.02,25.32,5.02,47.16,10.12
209920.89,1769.37,,5.48,68.79,838.63,38.88,5.49,61.35,19.23
193087.31,1862.29,461.57,2.5,77.91,785.3,48.12,1.47,39.6,5.92
178888.31,2174.52,332.38,1.0,63.74,792.98,24.03,7.05,36.92,11.1
185599.37,2065.62,331.11,4.77,100.0,650.23,49.73,4.42,47.4,12.05
157490.22,1949.96,357.99,4.91,85.49,798.34,30.11,4.14,54.32,13.62
228915.04,1996.4,436.51,4.41,79.98,897.99,24.94,,39.66,11.76
182584.42,1706.59,266.01,2.7,75.61,844.36,27.63,0.0,60.46,
182187.9,1550.83,363.8,3.94,70.05,827.63,26.77,5.19,37.67,25.0
194515.33,2217.95,454.36,3.72,64.52,908.75,41.21,0.52,50.27,28.2
189620.18,2208.11,356.44,3.46,74.09,829.24,40.54,5.68,39.59,12.85
184477.68,2475.35,288.23,5.41,68.12,802.09,40.45,3.6,41.27,21.64
,1762.99,319.08,2.95,68.59,910.27,19.6,0.0,51.58,24.04
189429.37,2207.84,360.34,,,820.49,31.51,7.18,43.33,18.6
217640.49,1914.89,,5.19,77.0,764.51,17.6,2.42,32.85,21.54
206908.4,2357.14,333.03,4.38,71.98,870.24,38.09,6.9,38.61,20.3
,2306.59,391.33,5.24,79.28,794.72,26.13,,50.77,20.29
169775.69,2063.36,278.23,4.56,78.66,757.77,34.02,4.07,48.18,14.32
160207.9,1898.14,277.81,4.43,76.84,823.31,25.99,0.43,50.8,8.03
,2288.28,325.86,4.37,96.28,825.06,15.95,5.85,40.18,16.26
181114.5,2194.07,421.9,4.61,81.59,634.46,37.08,3.85,36.52,14.17
201883.83,1794.67,353.44,3.61,64.92,849.98,37.7,4.27,38.45,16.61
146150.71,1601.66,364.49,2.7,78.67,1076.98,31.11,4.81,39.0,22.81
,1913.44,363.9,4.95,74.57,653.06,13.11,1.7,44.63,25.18
176839.84,2454.62,405.46,5.16,64.27,724.61,36.0,6.38,35.53,18.75
171462.38,2343.95,319.49,4.25,63.63,1217.0,24.1,3.87,53.52,12.08
159757.91,1666.3,384.41,,78.63,676.68,34.13,9.59,49.13,16.05
146902.87,1649.67,308.46,2.44,80.58,992.96,26.08,4.04,38.08,14.14
196463.41,2382.41,449.16,4.09,66.63,765.69,26.9,4.22,43.41,18.62
181466.36,1659.31,309.98,2.65,82.76,809.02,33.98,2.29,37.91,15.67
154200.78,2152.79,305.88,2.51,77.28,780.32,23.43,1.77,43.81,22.51
,1815.18,377.48,3.98,84.57,863.86,28.67,6.76,38.32,13.76
173284.31,2485.11,353.99,3.24,83.72,563.04,34.08,7.12,62.14,28.92
213380.43,1768.87,366.34,4.35,73.73,827.94,47.33,3.87,32.27,10.64
174808.17,2343.01,361.37,3.84,88.08,739.5,29.4,5.24,34.84,19.53
149937.14,2055.46,295.48,3.39,66.01,520.54,36.72,7.48,43.1,9.95
175085.14,2075.66,430.67,2.3,94.12,968.13,20.63,5.58,45.75,23.24
174545.53,1408.91,394.68,3.15,67.97,483.87,43.56,5.97,45.8,18.23
126062.27,1339.13,417.95,3.18,74.62,1122.27,23.54,5.17,52.34,19.03
178914.1,1933.83,323.58,2.77,70.46,892.54,28.94,3.69,48.54,13.51
175381.31,2074.07,370.83,3.67,,595.85,34.09,5.77,37.63,23.43
193924.13,1662.44,359.87,2.85,98.39,1000.71,23.76,8.73,53.5,21.21
216979.12,1673.39,406.4,3.84,71.3,687.44,38.65,3.96,50.03,15.27
202531.3,2168.44,408.01,4.24,81.81,694.28,24.71,6.73,,17.92
174622.23,2168.86,359.65,3.17,73.12,529.85,36.64,5.36,45.41,13.55
157869.48,1958.68,274.1,4.43,82.49,670.41,38.54,3.82,53.72,13.15
231467.2,2234.06,438.98,2.64,70.65,688.07,34.63,6.79,23.22,
181184.37,1647.74,377.8,2.89,77.05,922.72,35.67,6.56,41.11,16.63
180278.59,1893.22,319.58,3.89,80.03,975.08,50.25,6.16,37.7,18.01
179517.5,2494.36,370.33,4.69,69.23,,33.33,8.5,50.62,17.78
183961.7,2020.5,274.45,4.87,97.06,840.58,30.88,8.67,39.08,13.67
177112.79,2037.89,402.77,5.61,80.45,523.96,32.69,5.11,52.81,21.8
168526.76,2691.78,276.44,3.62,73.19,841.15,40.17,4.79,51.3,23.45
169062.82,1580.2,338.96,3.87,69.42,1124.31,48.63,2.15,40.14,22.57
179344.93,2238.93,362.22,2.97,75.73,533.03,28.67,8.07,46.91,21.53
169131.5,2499.2,401.94,2.75,65.27,647.8,22.7,4.85,43.28,5.49
165743.08,1902.54,355.33,4.23,89.26,909.09,39.3,3.78,45.93,13.01
182128.6,2257.89,381.75,3.22,78.45,926.78,19.1,3.13,51.0,10.56
174900.46,1705.39,348.59,5.23,74.3,658.83,32.06,3.12,42.39,9.14
210079.86,1793.98,348.39,2.54,83.37,1021.04,32.44,8.52,31.75,23.72
126980.6,2115.49,354.27,4.49,69.23,677.66,29.14,6.8,49.76,26.48
201830.14,2239.57,340.55,2.99,65.75,1051.02,29.61,2.02,53.58,18.04
