pm25,pm10,no2_ppb,co_ppm,so2_ppb,o3_ppb,wind_speed_kmh,humidity_pct,temperature_c,aqi
,25.64,17.42,0.28,2.6,34.61,23.02,44.03,20.79,34.2
8.02,29.53,10.19,0.48,3.17,37.48,16.06,48.5,18.2,37.06
16.02_err,26.88,15.77,0.53,2.72,39.01,21.42,62.36,18.37,35.99
14.24,18.93,25.69,0.39,2.61,40.65,13.95,36.43,21.22,39.67
13.31,33.51,17.84,0.4,2.41,28.42,13.14,46.67,21.36,49.08
10.62,24.41,18.16,0.27,3.86,37.79,18.48,39.11,18.05,54.08
16.3,25.86,4.53,0.32,1.7,30.98,24.56,39.87,18.83,39.64
15.67,27.69,13.68,0.52,2.35,36.07,8.12,32.84,24.93,36.55
14.32,20.27,13.66,0.29,2.27,35.97,13.85,48.25,23.43,49.65
12.32,26.89,15.0,0.34,3.42,25.62,16.3,47.95,20.21,38.13
19.69,21.77,9.21,0.43,2.26,40.2,15.53,54.85,26.67,43.51
15.63,32.2,14.9,0.58,4.05,41.54,19.2,37.76,16.27,58.79
8.73,28.88,12.59,0.31,2.9,35.34,20.85,48.82,16.05,32.63
9.87,33.68,16.49,,2.61,42.73,13.42,52.46,21.04,55.57
7.65,12.02,21.34,0.35,3.19,35.87,,48.95,30.8,50.17
8.39,20.81,18.0,0.44,6.08,38.79,13.08,37.03,21.05,42.0
8.97,20.19,15.03,0.36,2.7,26.4,13.71,46.83,20.99,32.54
14.3,34.95,16.18,0.5,3.54,40.03,22.21,53.67,19.84,44.6
18.4,17.06,15.39,0.42,1.74,33.71,20.02,,25.27,38.27
10.17,29.02,24.73,0.19,3.77,39.79,15.81,40.54,16.87,36.7
9.18,35.66,15.79,0.41,2.65,39.79,10.1,36.63,32.52,41.21
9.5,20.73,16.76,0.52,3.17,37.55,19.23,36.47,22.51,48.5
9.34,26.25,16.75,0.43,2.61,36.65,16.8,30.33,18.14,37.39
9.59,30.8,18.15,0.49,2.58,40.34,11.61,45.86,26.31,45.9
13.77,30.89,12.51,0.47,,34.98,26.58,42.05,22.06,34.35
13.89,30.53,3.88,0.41,2.65,36.2,20.34,33.37,22.28,35.02
11.73,23.43,14.58,0.38,1.54,29.06,20.72,41.59,22.48,45.94
11.07,22.47,12.9,0.41,3.08,33.51,25.55,33.46,28.92,26.89
8.2,26.93,11.18,0.52,3.3,42.16,21.52,40.35,19.49,58.31
12.05,24.18,19.11,0.52,3.18,29.91,23.16,59.6,18.58,64.11
6.61,16.92,23.12,0.35,2.59,47.18,18.85,52.44,21.64,39.69
8.2,25.33,13.68,0.31,3.81,33.52,22.66,39.99,28.26,36.2
14.2,29.84,7.23,0.58,1.9,38.53,16.75,44.22,22.11,36.0
14.85,28.26,17.1,0.47,5.5,35.81,19.22,49.12,22.19,46.67
,32.01,17.71,0.33,3.13,33.42,15.38,54.91,23.83,38.43
9.37,21.83,16.57,0.29,2.86,30.59,17.45,44.02,19.94,32.33
14.76,28.11,14.09,0.28,2.93,40.05,17.73,47.22,20.84,46.59
14.67,22.71,9.8,0.3,4.72,27.61,16.1,48.61,24.4,43.69
11.67,23.33,21.17,0.22,2.76,40.21,18.41,36.44,22.95,51.29
17.66,26.4,10.04,0.46,2.26,,17.3,37.62,21.13,36.43
10.02,15.16,10.26,0.36,2.15,36.25,16.09,30.55,19.33,43.68
9.91,24.64,14.47,0.38,3.86,29.15,24.9,51.61,22.76,53.28
14.54,14.71,8.83,0.54,2.71,40.36,22.3,56.13,20.78,46.47
11.64,15.98,13.11,0.44,4.11,39.6,16.41,48.36,26.2,44.51
14.4,23.72,10.87,0.36,3.04,34.54,20.82,44.26,22.76,30.92
16.41,25.05,15.64,0.35,3.35,33.63,15.76,56.43,19.44,50.05
,28.0,19.08,0.4,3.39,34.5,18.91,51.63,11.14,51.5
11.84,16.59,17.11,0.33,4.3,37.1,17.87,43.66,23.93,29.21
13.02,14.32,17.4,0.39,2.68,32.94,18.64,51.02,18.71,31.39
16.13,17.14,25.29,0.37,2.41,35.22,19.88,34.65,25.81,40.39
11.2,21.87,12.13,0.45,3.21,33.49,15.58,51.81,19.37,41.52
12.26,25.77,9.41,0.36,3.2,40.6,14.0,49.92,23.47,38.88
12.44,27.93,21.48,0.59,1.55,36.02,19.15,50.16,16.52,43.3
8.02,23.47,14.09,0.36,2.29,27.69,14.62,36.56,24.58,33.04
13.69,29.57,11.66,0.38,2.99,36.13,13.11,64.42,22.11,25.1
9.85,13.85,18.08,0.53,3.8,41.85,13.12,48.13,25.38,47.32
6.36,20.49,17.47,0.54,2.84,37.35,16.36,40.98,24.71,36.78
13.14,24.6,18.98,0.36,4.12,35.65,22.2,59.41,14.37,49.48
10.29,26.26,16.47,0.36,4.68,46.47,15.82,38.52,29.86,42.66
10.15,30.14,14.83,0.41,3.18,31.55,14.85,46.63,16.15,52.07
10.02,25.95,14.11,0.29,3.78,31.22,24.0,37.53,18.99,37.24
10.03,20.23,14.75,0.44,3.08,32.24,13.14,62.25,25.66,51.77
11.32,35.92,16.47,,3.42,34.73,22.49,38.55,16.2,
11.92,27.7,10.16,0.46,2.36,31.38,16.18,54.92,23.13,51.98
15.47,24.69,24.16,0.53,3.5,29.74,20.59,39.56,23.64,41.38
13.86,30.64,12.12,0.36,2.74,40.74,14.7,51.68,24.0,37.38
8.35,24.63,14.24,0.53,3.82,35.16,17.86,26.05,23.17,43.27
15.13,26.86,8.72,0.29,2.58,35.85,23.9,34.71,23.74,44.36
11.19,32.81,18.72,0.56,0.16,36.89,21.6,58.45,25.49,46.27
10.62,22.58,14.45,0.47,2.56,29.36,15.5,48.75,20.78,37.0
8.91,20.23,10.94,0.37,2.82,39.41,13.06,51.38,21.73,46.98
19.34,19.59,10.3,0.41,3.05,30.68,23.52,47.07,26.23,48.87
10.87,31.62,7.68,0.36,2.04,43.69,14.46,45.85,22.56,52.29
12.38,24.28,11.4,0.42,1.72,40.84,24.54,58.14,25.9,41.23
11.8,32.2,13.62,0.35,4.29,29.3,13.7,57.51,17.66,51.97
15.39,23.98,15.3,0.43,3.7,30.57,19.52,55.73,22.3,56.31
9.87,34.57,20.89,0.42,2.28,35.56,12.49,58.81,15.26,28.55
12.3,21.6,10.14,0.47,4.38,36.58,22.94,32.68,14.91,45.99
17.0,23.04,10.19,0.36,1.96,29.36,16.88,53.36,25.37,41.38
7.8,27.25,19.59,0.37,1.2,40.75,11.88,40.71,21.74,33.71
6.41,26.6,12.8,,4.09,45.38,18.53,52.44,26.32,59.37
10.16,23.94,9.48,0.36,2.27,31.43,26.17,50.99,16.41,32.31
9.03,22.86,11.99,0.31,2.76,41.59,20.03,33.1,22.49,67.04
12.68,21.54,15.4,0.34,3.48,33.64,14.96,48.62,18.4,35.46
14.3,22.65,19.98,0.34,2.99,32.55,15.88,37.02,29.39,36.79
16.05,28.77,16.64,0.5,1.17,36.0,24.81,48.0,20.92,33.02
7.8,18.04,15.15,0.33,2.8,32.28,20.94,49.14,24.64,49.97
8.32,33.6,15.32,0.44,3.29,32.15,15.38,45.61,20.24,
8.26,21.04,15.24,0.57,,28.35,12.88,50.0,16.92,38.8
13.63,18.4,17.39,0.47,1.36,25.36,13.17,48.37,25.58,34.42
9.14,30.28,17.65,,3.8,36.86,19.5,56.77,22.37,57.96
9.82,20.63,11.07,0.45,3.02,30.6,15.29,46.95,24.4,36.93
10.13,30.6,15.96,0.33,4.28,33.85,17.76,41.96,18.69,50.1
9.9,25.5,17.18,0.46,3.79,35.79,13.12,39.97,19.17,45.85
10.65,,15.4,0.41,0.1,47.81,16.87,41.24,21.35,36.16
13.7,32.35,22.06,0.27,3.11,39.1,18.17,49.48,23.27,44.49
13.99,29.08,13.42,0.49,2.48,41.16,14.49,40.09,27.5,43.64
13.93,23.49,13.22,0.46,2.47,24.16,8.78,46.5,16.79,47.38
6.8,22.1,11.43,0.5,3.0,36.94,15.34,30.57,20.06,45.82
14.43,26.52,21.63,0.44,3.01,36.75,15.88,40.06,19.31,41.53
,23.82,11.29,0.47,2.25,29.11,7.8,48.21,22.96,46.5
13.66,22.68,14.02,0.5,2.38,36.87,12.5,43.53,24.36,41.71
13.11,19.59,17.06,0.51,3.21,27.41,25.32,34.81,21.98,32.41
8.91,24.15,9.66,0.28,4.17,43.52,13.41,56.42,20.81,39.49
10.15,27.71,17.76,0.38,4.54,38.16,21.48,45.3,21.42,30.73
11.88,31.93,11.07,0.42,2.42,32.94,15.58,55.97,18.77,26.24
10.18,20.92,18.15,0.12,4.16,30.57,17.18,37.39,17.45,28.15
10.27,15.64,15.96,0.27,3.95,38.58,21.93,52.26,22.67,54.98
11.94,30.01,17.47,0.51,2.93,32.63,21.81,44.82,23.28,54.39
15.77,17.41,20.43,0.5,3.64,33.51,17.93,51.52,26.52,45.47
15.22,25.48,18.08,0.5,2.69,38.23,19.2,51.27,26.15,34.45
13.47,19.5,10.71,0.44,4.38,45.93,8.68,37.23,23.95,
13.08,27.4,10.86,0.57,3.06,35.06,20.06,41.23,29.37,44.76
10.94,18.75,12.89,0.54,4.73,34.03,15.31,53.58,17.68,50.52
14.93,30.38,12.89,0.37,3.67,30.06,12.35,29.14,25.18,33.86
12.53,19.38,16.38,0.29,4.78,32.48,9.82,47.81,23.76,52.65
12.77,16.08,11.66,0.33,1.49,40.06,18.5,51.22,24.07,40.46
15.46,29.73,14.32,0.24,1.66,32.92,10.55,30.97,17.7,20.0
14.08,33.1,16.1,0.34,2.13,35.03,13.53,51.84,25.83,32.06
,22.77,8.71,0.45,0.01,37.43,14.48,55.89,19.47,45.67
13.28,30.65,16.44,0.44,2.55,33.75,22.7,46.35,28.94,30.09
12.44,30.24,15.64,0.22,3.12,31.75,14.14,31.13,22.47,41.79
8.92,17.99,13.48,0.38,3.13,31.45,20.97,27.47,25.8,45.59
13.81,26.5,16.69,0.62,3.23,31.4,13.96,44.23,21.55,25.17
11.29,29.33,14.74,0.37,2.93,39.13,15.19,50.19,27.38,33.45
7.2,21.09,13.52,0.35,1.44,33.95,18.98,54.3,21.55,27.21
12.97,12.58,,0.46,2.77,30.42,19.71,41.34,21.27,45.52
13.5,24.35,10.94,0.54,4.15,40.04,18.59,54.57,27.04,28.59
10.89,25.89,12.28,0.36,3.07,33.45,20.28,43.41,19.24,35.08
17.3,27.91,17.46,0.56,4.21,38.06,12.67,47.88,19.85,29.62
15.66,33.76,26.67,0.26,2.48,35.69,20.75,52.07,25.54,37.07
14.28,23.03,17.79,0.59,2.85,39.28,20.99,51.56,18.31,55.86
6.12,24.92,13.71,0.37,3.02,29.99,,49.77,18.2,43.4
10.49,9.69,15.78,0.26,2.78,38.36,22.52,56.08,22.4,39.94
11.19,27.86,10.97,0.4,3.45,46.79,16.24,32.96,18.08,41.06
10.88,28.85,11.53,0.3,2.79,35.0,14.27,49.55,24.09,35.95
14.3,21.77,14.73,0.24,2.21,36.77,26.61,72.34,22.32,47.36
15.4,26.87,13.66,0.42,4.52,35.41,14.94,53.22,21.18,28.26
12.95,22.86,9.78,0.33,2.43,34.68,20.35,47.52,10.26,37.75
9.79,19.57,20.98,0.36,5.12,34.66,19.31,50.55,21.19,43.49
20.82,18.39,17.81,0.5,2.32,32.54,15.93,46.72,16.53,47.13
13.02,22.6,18.73,0.5,3.16,41.6,19.27,47.77,,47.31
11.98,28.97,19.4,0.23,1.7,39.21,13.84,40.44,22.16,33.39
10.63,23.94,7.75,0.3,2.79,30.16,23.84,50.87,22.72,32.13
12.79,16.53,18.37,0.3,4.53,35.35,16.2,49.86,23.86,39.66
13.69,16.96,,0.41,3.25,33.53,14.26,32.68,18.27,31.44
13.4,21.04,18.1,0.49,1.5,28.67,17.72,53.34,29.49,38.24
11.11,22.91,20.05,0.4,4.3,28.22,17.54,51.68,24.14,65.43
11.21,23.79,17.5,0.44,1.48,38.95,17.3,59.87,20.03,48.63
8.15,24.08,15.91,0.45,2.97,39.12,16.93,50.53,17.63,35.25
10.13,18.71,16.25,0.33,3.79,28.01,20.54,37.56,22.75,
13.7,29.58,20.78,0.2,2.88,,15.42,47.61,20.05,65.39
12.66,23.81,17.1,0.56,5.18,39.51,18.52,57.93,21.92,48.63
11.11,20.37,21.66,0.38,2.07,32.3,16.53,37.57,21.44,41.09
12.39,33.06,10.67,0.4,2.28,34.05,26.86,40.0,18.27,43.83
10.36,29.05,16.95,0.33,3.34,30.01,13.76,45.79,20.92,30.83
16.39,22.99,11.17,0.27,1.23,33.89,13.21,61.67,14.99,36.27
16.05,33.62,17.26,0.23,1.57,31.7,18.49,58.28,15.42,42.41
13.46,23.17,13.86,0.45,2.97,45.52,26.46,55.77,17.25,24.8
10.83,28.02,18.88,0.36,1.72,38.4,17.82,42.69,23.33,28.08
13.04,21.38,9.6,0.43,4.34,37.92,27.49,53.19,17.22,48.88
11.27,27.12,18.54,0.2,3.28,29.73,20.97,36.55,24.74,63.96
11.45,19.2,12.63,0.46,3.0,36.78,16.33,47.27,24.79,48.1
10.96,27.89,19.16,0.4,3.27,33.72,16.79,50.11,22.04,41.74
7.58,30.02,14.05,0.4,0.83,37.76,22.16,34.97,19.0,45.23
8.22,29.21,6.95,0.47,3.59,34.34,15.81,54.0,19.39,58.22
8.6,29.09,15.51,0.54,2.47,40.61,14.66,36.67,16.09,44.59
12.49,25.14,11.82,0.47,3.01,35.2,15.39,41.83,14.26,43.12
11.7,17.92,10.08,0.38,3.27,40.01,12.78,40.67,25.73,45.04
11.31,31.82,6.01,0.27,3.61,29.0,8.7,47.88,27.99,52.73
9.76,28.57,14.06,0.34,3.98,,20.8,46.03,17.98,32.49
12.74,20.22,,0.32,2.56,39.64,11.57,44.58,19.26,48.87
11.24,21.47,16.44,0.7,3.2,34.05,19.04,43.49,23.83,52.89
10.56,34.7,18.77,0.27,4.53,36.67,16.42,35.76,22.28,33.83
17.56,21.13,7.33,,3.05,35.45,19.82,54.91,20.93,53.07
11.02,29.57,16.25,0.3,1.99,35.67,21.49,61.13,20.57,
8.26,30.76,3.82,0.36,,33.25,17.57,47.08,20.41,34.98
10.13,23.04,14.1,0.4,2.59,34.29,18.1,23.73,,34.08
12.94,,15.61,0.35,5.66,33.44,16.54,40.68,18.72,57.15
12.35,31.79,11.93,0.43,4.04,41.0,17.76,47.75,18.19,43.3
10.21,30.61,19.64,0.44,4.69,32.29,18.92,53.58,23.48,49.63
16.84,22.44,12.86,0.28,1.38,26.59,27.42,56.21,24.6,47.97
8.74,26.07,12.79,0.37,2.26,32.11,18.94,49.61,21.88,33.71
10.73,33.23,20.24,0.43,2.62,36.46,21.9,55.16,20.26,35.28
9.49,20.73,17.52,0.4,2.62,37.42,15.68,40.88,17.04,39.93
10.52,16.08,13.03,0.43,4.09,25.88,15.58,58.16,25.24,47.7
12.14,18.7,13.54,0.3,2.04,,20.74,56.91,16.77,51.58
14.77,28.91,17.75,0.31,3.04,38.07,17.35,47.07,24.19,45.83
15.56,26.48,7.74,0.29,3.6,38.71,24.21,46.06,31.44,44.81
6.5,30.93,,0.53,2.45,35.69,19.75,47.24,22.39,44.09
10.07,17.94,,0.53,3.51,38.49,18.14,39.9,26.39,51.2
11.6,25.39,15.99,0.35,2.95,35.69,14.76,39.13,28.42,42.22
11.05,20.1,12.65,0.31,2.51,31.53,21.73,52.07,17.73,53.85
15.62,28.45,19.8,0.39,2.06,33.88,16.35,51.15,24.55,42.31
10.48,26.2,18.24,0.35,2.04,29.91,18.24,48.03,20.64,32.9
14.22,21.02,13.26,0.4,3.54,24.42,17.7,63.34,29.88,37.81
7.25,25.41,5.51,0.44,4.34,33.44,13.9,57.03,16.96,30.4
11.15,22.02,13.82,0.23,3.84,36.32,15.95,36.83,21.02,54.76
12.86,22.86,11.23,0.36,2.38,32.69,12.07,46.45,20.19,18.1
13.79,18.11,12.47,0.3,4.57,41.03,18.82,46.17,27.41,35.18
6.95,26.07,12.8,0.47,2.67,26.73,24.13,37.66,24.58,41.67
11.17,21.59,12.76,0.42,2.42,36.05,21.97,48.25,24.48,37.91
9.84,19.54,17.6,0.59,2.77,42.26,16.17,60.12,19.0,49.91
12.65,20.06,11.61,0.43,4.73,18.29,13.01,54.97,19.3,37.46
10.22,19.21,16.92,0.42,4.27,34.71,17.71,43.02,26.25,34.12
5.82,27.93,21.11,0.4,3.51,33.56,25.15,44.41,17.46,42.32
9.11,29.46,7.62,0.17,4.99,39.55,13.41,45.11,,57.46
11.34,22.23,15.66,0.59,4.42,34.47,22.19,52.98,19.81,35.5
5.88,29.53,17.33,0.38,3.93,33.33,21.16,58.23,24.1,41.38
10.85,26.17,14.06,0.42,2.02,42.15,17.86,34.99,19.67,42.51
12.71,17.23,11.08,0.53,1.26,33.36,13.71,52.17,13.19,41.58
7.25,29.44,16.58,0.47,2.42,34.66,22.99,51.45,23.04,38.96
19.46,23.42,13.84,0.36,2.81,40.64,15.67,53.83,21.58,25.98
9.23,20.15,15.38,0.17,3.99,34.35,21.72,39.98,21.58,42.14
10.67,23.5,19.57,0.38,,24.62,9.65,33.83,21.76,46.22
14.05,25.51,19.98,0.36,1.45,36.65,,41.89,18.91,26.59
17.97,21.56,13.58,0.44,3.32,39.82,23.87,54.28,23.48,27.33
8.81,31.94,18.9,0.26,2.71,35.96,17.14,39.6,16.9,31.97
9.33,26.97,17.69,0.5,2.85,42.42,20.0,44.21,28.66,46.65
11.86,23.35,13.74,0.22,2.75,33.88,22.14,25.57,21.69,38.25
12.79,28.49,14.79,0.24,3.76,24.96,24.98,46.2,26.42,39.79
17.5,19.8,22.94,0.4,1.94,32.42,20.86,43.41,19.18,47.74
10.16,28.0,18.05,0.31,3.29,26.73,17.63,51.73,19.99,33.89
16.63,25.54,14.4,0.39,2.41,42.68,19.72,33.73,15.77,35.48
11.34,21.27,10.31,0.38,3.94,38.62,17.25,42.54,24.93,43.35
12.11,22.65,15.67,,1.89,35.27,14.55,46.77,24.64,45.7
10.44,31.13,14.56,0.54,3.62,27.66,17.63,58.58,17.4,28.78
15.63,24.78,8.73,0.38,2.37,37.09,18.79,41.76,24.45,41.02
12.45,22.31,18.34,0.43,2.33,33.08,15.98,53.68,17.37,37.98
15.48,20.02,14.43,0.51,2.97,34.89,19.49,59.5,18.25,36.98
16.24,21.59,11.0,0.39,3.63,36.48,12.75,53.57,23.48,37.55
13.07,18.17,11.2,0.5,4.14,29.67,17.11,41.58,16.56,38.4
16.9,27.1,19.39,0.5,1.91,36.94,15.22,41.23,20.37,41.21
6.07,21.38,16.39,0.29,2.66,40.2,15.43,54.76,19.07,40.25
8.74,26.35,11.32,0.39,4.0,36.17,23.29,44.65,17.0,43.96
14.72,22.49,17.84,0.31,1.16,44.26,15.05,46.96,16.18,28.93
4.68,22.6,18.36,0.31,3.26,34.74,18.85,,20.87,51.02
19.21,30.68,9.74,0.31,3.61,42.21,19.67,61.47,21.38,52.22
15.4,18.95,25.84,0.48,5.03,36.89,13.38,51.83,26.05,40.11
10.09,17.1,18.02,0.33,1.79,21.79,21.64,44.21,22.99,54.86
13.12,26.54,16.22,0.44,1.77,30.8,20.37,50.65,,49.96
8.37,29.79,12.15,0.38,3.02,33.55,16.08,44.5,27.73,35.67
13.27,24.13,12.84,0.5,2.64,31.64,16.77,47.15,29.44,30.7
8.81,26.28,22.2,0.41,1.4,36.13,16.12,54.75,21.98,44.54
11.41,18.28,13.01,0.38,2.09,34.74,17.75,49.58,,44.08
11.9,28.01,7.46,0.5,2.99,30.67,19.77,38.05,18.55,49.29
11.82,24.03,17.37,,1.88,30.74,17.4,54.48,23.3,46.45
13.98,19.06,14.16,0.5,2.66,37.65,15.79,35.69,20.71,42.72
13.5,18.58,19.45,0.52,2.47,45.17,19.85,42.24,18.87,35.61
14.64,30.17,7.74,0.49,2.38,39.65,19.1,39.31,15.67,50.74
12.34,29.47,15.9,0.53,3.46,38.23,15.35,41.91,22.89,46.33
12.63,30.15,15.49,0.47,3.51,28.41,19.51,51.88,26.9,33.47
11.16,26.91,11.58,0.23,,30.34,16.16,40.24,26.73,31.42
12.63,27.73,3.28,0.43,3.86,34.2,12.94,43.37,25.69,38.65
11.3,25.46,18.38,0.53,5.04,38.18,19.79,39.24,32.5,52.99
7.84,23.91,18.56,0.29,3.59,30.12,25.64,50.43,20.92,36.11
7.17,41.45,8.32,0.37,1.96,34.34,23.19,41.74,24.33,51.14
9.74,31.43,10.89,0.32,,29.96,18.88,45.1,27.81,40.61
12.11,25.13,11.75,0.47,1.84,,14.84,36.35,17.43,47.2
13.07,34.8,14.19,0.39,4.93,39.67,20.35,32.21,21.32,49.16
12.28,20.74,12.75,0.49,2.07,36.8,19.82,55.06,21.74,42.83
9.08,21.1,13.57,0.42,1.73,33.07,22.38,52.2,24.7,32.07
16.8,25.51,15.05,0.37,1.79,35.07,20.22,47.41,22.95,47.8
10.41,25.17,11.18,0.51,4.74,34.11,18.47,38.32,20.62,48.03
13.64,21.98,10.42,0.38,4.13,37.1,17.08,63.98,24.48,41.14
9.21,25.96,13.37,0.5,2.76,26.23,16.98,46.14,19.42,45.11
8.74,25.98,22.25,0.32,1.87,32.76,12.51,42.71,22.52,47.25
11.22,24.53,18.47,0.41,1.67,33.55,24.5,56.25,14.42,41.71
14.59,19.67,15.37,0.3,1.87,39.48,19.13,40.6,19.54,44.3
18.29,25.51,8.31,0.36,2.31,30.82,18.39,45.41,21.16,42.78
15.77,33.29,13.36,0.32,3.62,35.34,23.05,46.62,26.39,56.1
15.27,25.48,14.09,0.5,1.12,26.67,19.62,39.91,18.53,36.58
7.43,34.67,15.17,0.52,3.28,33.94,15.05,53.97,17.14,53.02
10.69,23.63,11.64,0.42,3.85,31.96,14.53,38.46,27.16,53.52
12.69,19.04,14.68,0.49,4.43,32.4,19.38,33.08,28.81,50.96
11.94,23.31,14.86,0.5,4.08,34.26,16.03,47.16,28.18,41.33
11.11,22.1,17.09,0.31,3.88,39.53,14.99,52.5,23.99,43.74
13.73,22.51,17.45,0.42,3.78,37.36,24.39,42.39,23.5,47.41
12.76,21.18,14.07,0.41,2.53,31.53,26.87,45.97,23.72,39.18
8.3,27.42,15.97,0.38,3.27,28.7,13.09,49.0,22.91,41.72
12.89,37.7,14.11,0.36,1.97,42.61,20.01,,18.19,32.01
9.8,25.38,19.83,0.29,3.18,31.2,20.27,43.61,21.99,54.14
13.01,29.51,14.09,0.51,2.8,27.74,20.18,41.76,19.76,42.97
11.3,18.76,10.04,0.32,2.22,38.88,9.52,45.4,23.57,54.01
8.78,16.08,11.76,0.48,2.33,32.41,12.6,42.63,22.33,31.79
15.1,18.65,12.4,0.33,3.66,30.86,23.1,34.81,23.83,26.02
10.08,14.54,7.77,0.46,2.97,33.42,10.86,43.15,26.11,51.99
12.07,29.8,13.74,0.68,1.96,36.94,13.5,48.69,22.55,47.44
11.49,26.74,17.94,0.27,1.7,35.69,21.97,40.26,17.21,44.21
13.06,31.0,9.65,0.21,2.79,33.45,16.03,,23.04,35.47
14.43,22.93,11.96,0.34,3.66,34.64,14.01,50.47,26.22,44.16
8.08,14.34,15.33,0.47,3.91,36.76,21.94,59.01,26.55,36.49
9.42,28.05,21.72,0.36,3.82,31.38,17.81,52.64,26.9,43.29
13.36,19.63,7.79,0.4,1.33,43.09,22.17,34.36,20.31,45.93
11.66,16.54,17.79,0.43,4.06,30.2,16.79,44.79,21.65,39.52
3.99,27.58,12.7,0.47,4.02,33.8,16.1,51.42,23.52,44.93
7.15,36.23,13.64,0.36,3.44,34.97,14.61,30.0,24.05,42.05
10.53,26.69,16.94,0.38,1.93,33.99,17.25,48.46,22.63,47.33
11.9,20.35,10.8,0.46,3.0,29.47,17.43,46.97,20.78,43.95
9.87,24.5,12.64,0.25,3.89,28.24,13.11,31.16,23.15,53.8
10.89,24.85,22.73,0.43,3.46,29.73,13.51,42.8,28.03,45.85
12.64,19.77,19.56,0.49,1.87,37.44,18.83,46.07,16.09,23.71
,27.07,9.9,0.34,3.24,42.08,15.38,52.72,18.75,45.24
14.57,16.76,13.45,0.55,2.98,37.65,22.79,44.62,25.36,46.65
9.67,17.06,5.36,0.24,3.32,33.27,27.37,47.15,,62.26
8.18,26.6,8.09,0.33,4.41,39.76,18.79,45.63,19.04,53.69
15.57,26.48,17.61,0.54,,31.2,17.92,50.43,18.78,42.47
8.76,26.7,17.82,0.32,3.05,35.8,23.28,59.7,16.56,43.45
,19.68,11.27,0.33,2.83,38.12,15.64,56.97,20.47,40.64
9.04,27.79,16.26,0.26,1.14,33.49,14.12,40.01,20.61,41.62
15.26,20.77,8.99,0.56,3.15,32.2,15.53,46.06,22.55,41.17
13.16,27.25,16.53,0.51,2.39,37.52,18.84,38.72,20.91,
8.6,23.52,14.99,0.32,2.12,37.48,15.88,52.4,20.43,45.68
,23.94,24.64,0.25,2.62,40.26,18.32,44.02,21.85,45.07
8.12,23.73,19.52,0.25,4.32,33.39,18.86,43.95,14.74,50.45
11.45,17.24,11.72,0.26,3.89,37.62,14.28,54.71,17.49,45.52
13.26,28.67,10.97,0.38,3.17,35.73,14.02,36.89,19.46,32.32
12.99,28.02,14.2,0.64,0.69,34.32,14.47,28.34,24.57,46.18
12.3,30.26,22.74,0.52,1.98,38.36,19.21,48.61,18.74,42.31
10.39,17.9,8.85,0.38,3.89,33.78,18.96,60.82,20.18,44.28
7.48,10.24,15.31,,3.13,29.17,19.85,43.07,24.45,34.39
13.55,19.71,18.06,0.45,1.55,27.38,18.48,36.26,18.35,51.7
10.31,27.18,19.67,0.29,1.77,44.79,24.17,41.68,21.31,
10.09,35.91,12.54,0.54,3.9,38.56,21.68,31.48,15.81,54.57
9.15,29.97,7.23,0.5,2.17,35.21,18.54,56.02,30.61,49.99
10.74,26.35,18.06,0.33,3.86,47.03,15.25,40.84,29.14,53.79
13.06,31.87,19.85,0.38,3.72,32.01,28.33,45.91,25.46,56.41
10.04,31.47,15.49,0.35,1.99,36.86,23.82,52.0,23.87,46.08
9.4,27.74,25.02,0.38,2.34,27.72,17.51,35.19,17.11,44.11
14.55,22.89,22.51,0.4,3.24,33.02,14.03,50.31,24.04,39.24
14.63,27.18,18.47,0.34,2.72,42.26,24.73,52.52,17.34,42.72
13.54,18.5,8.41,0.44,4.42,34.55,19.35,42.5,19.99,54.62
10.32,22.93,12.18,0.36,1.42,29.79,24.03,35.54,24.83,38.21
14.28,,16.44,0.46,4.41,25.77,17.16,40.71,19.16,26.06
10.12,26.72,10.66,0.27,0.52,41.71,18.5,40.43,29.9,34.34
12.54,21.58,17.71,0.46,4.35,37.14,,37.07,20.15,47.77
11.65,24.05,17.46,0.18,4.33,30.25,12.26,49.24,14.17,51.34
10.16,24.8,15.75,0.38,2.78,37.29,16.47,46.62,17.55,48.61
,29.53,15.41,0.25,0.3,30.2,21.49,58.87,23.93,39.48
18.75,20.28,18.57,0.45,4.09,35.63,21.5,37.2,23.88,38.82
12.68,30.45,11.52,0.44,4.3,41.6,15.98,52.36,29.99,46.82
17.1,24.41,17.89,0.48,1.39,34.85,12.33,42.19,21.84,39.33
10.47,27.93,21.16,0.2,2.74,41.92,17.12,55.58,18.91,38.76
8.06,17.58,,0.45,2.51,38.0,15.69,28.0,14.88,46.06
12.72,25.57,15.21,0.34,2.61,34.31,14.85,35.89,28.12,40.52
15.9,29.45,13.06,0.33,1.99,30.99,14.08,46.92,26.11,27.07
17.27,22.85,15.97,0.4,2.53,41.42,13.93,44.29,17.76,41.76
11.94,24.89,16.78,0.37,2.96,30.02,10.03,42.21,26.49,37.27
,21.12,14.18,0.38,2.64,40.23,20.7,40.76,18.37,24.53
12.26,26.04,11.58,0.46,2.98,39.29,10.44,41.36,25.26,45.88
12.28,30.25,14.07,0.35,3.99,35.99,17.97,39.74,19.23,53.47
7.68,30.57,16.93,,2.02,34.48,13.98,37.3,11.78,41.7
17.1,27.37,10.55,0.45,1.68,30.57,18.49,29.63,23.59,
